item_id,delegate_address,candidate_name_signals,candidate_related_addresses,evidence_reference_candidates,blockscout_address_status,blockscout_contract_status,sourcify_status,all_provider_requests_complete,auditor_instruction
ethereum:0x3baf168a54b4b166a92e973f39a6a9315552322d,0x3baf168a54b4b166a92e973f39a6a9315552322d,RescueExecutor;RescueExecutor.sol;RescueExecutor.sol:RescueExecutor,,"https://eth.blockscout.com/api/v2/addresses/0x3baf168a54b4b166a92e973f39a6a9315552322d;https://eth.blockscout.com/api/v2/smart-contracts/0x3baf168a54b4b166a92e973f39a6a9315552322d;https://etherscan.io/address/0x3baf168a54b4b166a92e973f39a6a9315552322d;https://etherscan.io/tx/0x0cb4b376f726d3cc6723beccc13b294e62de789bacb91a855d19b0421aa0c1c4;https://sourcify.dev/server/v2/contract/1/0x3baf168a54b4b166a92e973f39a6a9315552322d?fields=compilation,proxyResolution",FOUND,FOUND,VERIFIED,True,"Treat all names, tags, twins, and proxy addresses as leads. Independently verify project ownership and deployment relationships before entering CONFIRMED."
ethereum:0x3da1dd1b73ebe40141ad1b51a1ce810d2fba1405,0x3da1dd1b73ebe40141ad1b51a1ce810d2fba1405,,,"https://eth.blockscout.com/api/v2/addresses/0x3da1dd1b73ebe40141ad1b51a1ce810d2fba1405;https://eth.blockscout.com/api/v2/smart-contracts/0x3da1dd1b73ebe40141ad1b51a1ce810d2fba1405;https://etherscan.io/address/0x3da1dd1b73ebe40141ad1b51a1ce810d2fba1405;https://etherscan.io/tx/0x1bd0fe040bde23b866181df70d5a5c6920c2df766aaca891b66b22d277559c61;https://sourcify.dev/server/v2/contract/1/0x3da1dd1b73ebe40141ad1b51a1ce810d2fba1405?fields=compilation,proxyResolution",FOUND,FOUND,NOT_FOUND,True,"Treat all names, tags, twins, and proxy addresses as leads. Independently verify project ownership and deployment relationships before entering CONFIRMED."
ethereum:0x3e840c7ed28cee640a6c604d0b8ac9d3b8017245,0x3e840c7ed28cee640a6c604d0b8ac9d3b8017245,,,"https://eth.blockscout.com/api/v2/addresses/0x3e840c7ed28cee640a6c604d0b8ac9d3b8017245;https://eth.blockscout.com/api/v2/smart-contracts/0x3e840c7ed28cee640a6c604d0b8ac9d3b8017245;https://etherscan.io/address/0x3e840c7ed28cee640a6c604d0b8ac9d3b8017245;https://etherscan.io/tx/0x7c9b1cb944153eeeee52643874f87fa8018e25976756cd7fc44b709d3f9dd1dc;https://sourcify.dev/server/v2/contract/1/0x3e840c7ed28cee640a6c604d0b8ac9d3b8017245?fields=compilation,proxyResolution",FOUND,FOUND,NOT_FOUND,True,"Treat all names, tags, twins, and proxy addresses as leads. Independently verify project ownership and deployment relationships before entering CONFIRMED."
ethereum:0x3fc77ac54dc5b7aa4ee77cf23f2e53400df366f1,0x3fc77ac54dc5b7aa4ee77cf23f2e53400df366f1,,,"https://eth.blockscout.com/api/v2/addresses/0x3fc77ac54dc5b7aa4ee77cf23f2e53400df366f1;https://eth.blockscout.com/api/v2/smart-contracts/0x3fc77ac54dc5b7aa4ee77cf23f2e53400df366f1;https://etherscan.io/address/0x3fc77ac54dc5b7aa4ee77cf23f2e53400df366f1;https://etherscan.io/tx/0x0144fc54775ae24850fab993f8b9f8c12e654256cb1d269c10783359af63f265;https://sourcify.dev/server/v2/contract/1/0x3fc77ac54dc5b7aa4ee77cf23f2e53400df366f1?fields=compilation,proxyResolution",FOUND,FOUND,NOT_FOUND,True,"Treat all names, tags, twins, and proxy addresses as leads. Independently verify project ownership and deployment relationships before entering CONFIRMED."
ethereum:0x436f98879a8abec170933d6c5fd23423dcac93d9,0x436f98879a8abec170933d6c5fd23423dcac93d9,,,"https://eth.blockscout.com/api/v2/addresses/0x436f98879a8abec170933d6c5fd23423dcac93d9;https://eth.blockscout.com/api/v2/smart-contracts/0x436f98879a8abec170933d6c5fd23423dcac93d9;https://etherscan.io/address/0x436f98879a8abec170933d6c5fd23423dcac93d9;https://etherscan.io/tx/0x9ef1539938bebfad1da5f49fffa28e74baf4e815beda3a2d0fa13078f85a7eee;https://sourcify.dev/server/v2/contract/1/0x436f98879a8abec170933d6c5fd23423dcac93d9?fields=compilation,proxyResolution",FOUND,FOUND,NOT_FOUND,True,"Treat all names, tags, twins, and proxy addresses as leads. Independently verify project ownership and deployment relationships before entering CONFIRMED."
ethereum:0x438f67c2aa7ff150352295dcb190c19fb6672ad5,0x438f67c2aa7ff150352295dcb190c19fb6672ad5,AuthorizedExecutor;project/contracts/EIP7702/AuthorizedExecutor.sol;project/contracts/EIP7702/AuthorizedExecutor.sol:AuthorizedExecutor,,"https://eth.blockscout.com/api/v2/addresses/0x438f67c2aa7ff150352295dcb190c19fb6672ad5;https://eth.blockscout.com/api/v2/smart-contracts/0x438f67c2aa7ff150352295dcb190c19fb6672ad5;https://etherscan.io/address/0x438f67c2aa7ff150352295dcb190c19fb6672ad5;https://etherscan.io/tx/0x7620031f0298f5adb3c04ce095b062d14f84d5fc60a5928a777228bea3a34ea7;https://sourcify.dev/server/v2/contract/1/0x438f67c2aa7ff150352295dcb190c19fb6672ad5?fields=compilation,proxyResolution",FOUND,FOUND,VERIFIED,True,"Treat all names, tags, twins, and proxy addresses as leads. Independently verify project ownership and deployment relationships before entering CONFIRMED."
ethereum:0x442f107801f03ce47c08bae0f8efcac84c28e0b6,0x442f107801f03ce47c08bae0f8efcac84c28e0b6,,,"https://eth.blockscout.com/api/v2/addresses/0x442f107801f03ce47c08bae0f8efcac84c28e0b6;https://eth.blockscout.com/api/v2/smart-contracts/0x442f107801f03ce47c08bae0f8efcac84c28e0b6;https://etherscan.io/address/0x442f107801f03ce47c08bae0f8efcac84c28e0b6;https://etherscan.io/tx/0x4a85ca01aa32ef5071bd839b038d3a23e7d7f91529e9f46d895a567f622d5763;https://sourcify.dev/server/v2/contract/1/0x442f107801f03ce47c08bae0f8efcac84c28e0b6?fields=compilation,proxyResolution",FOUND,FOUND,NOT_FOUND,True,"Treat all names, tags, twins, and proxy addresses as leads. Independently verify project ownership and deployment relationships before entering CONFIRMED."
ethereum:0x49293098877b6f2e0e5a6178593f3197b169123c,0x49293098877b6f2e0e5a6178593f3197b169123c,,,"https://eth.blockscout.com/api/v2/addresses/0x49293098877b6f2e0e5a6178593f3197b169123c;https://eth.blockscout.com/api/v2/smart-contracts/0x49293098877b6f2e0e5a6178593f3197b169123c;https://etherscan.io/address/0x49293098877b6f2e0e5a6178593f3197b169123c;https://etherscan.io/tx/0x4e60cfa49927c319f358977540645e98147c7eed34c45877b3cfe76ce95be1b1;https://sourcify.dev/server/v2/contract/1/0x49293098877b6f2e0e5a6178593f3197b169123c?fields=compilation,proxyResolution",FOUND,FOUND,NOT_FOUND,True,"Treat all names, tags, twins, and proxy addresses as leads. Independently verify project ownership and deployment relationships before entering CONFIRMED."
ethereum:0x4ae24b0edee921d4cc4763efdff1662ae4972f1a,0x4ae24b0edee921d4cc4763efdff1662ae4972f1a,,,"https://eth.blockscout.com/api/v2/addresses/0x4ae24b0edee921d4cc4763efdff1662ae4972f1a;https://eth.blockscout.com/api/v2/smart-contracts/0x4ae24b0edee921d4cc4763efdff1662ae4972f1a;https://etherscan.io/address/0x4ae24b0edee921d4cc4763efdff1662ae4972f1a;https://etherscan.io/tx/0xee581a49d96b3c442f0013e4a0e159946c349147ab91b9004c62e9b88a73fe2a;https://sourcify.dev/server/v2/contract/1/0x4ae24b0edee921d4cc4763efdff1662ae4972f1a?fields=compilation,proxyResolution",FOUND,FOUND,NOT_FOUND,True,"Treat all names, tags, twins, and proxy addresses as leads. Independently verify project ownership and deployment relationships before entering CONFIRMED."
ethereum:0x50055dc4c85b0c1f6ec8fe34b16aa059ec297896,0x50055dc4c85b0c1f6ec8fe34b16aa059ec297896,,,"https://eth.blockscout.com/api/v2/addresses/0x50055dc4c85b0c1f6ec8fe34b16aa059ec297896;https://eth.blockscout.com/api/v2/smart-contracts/0x50055dc4c85b0c1f6ec8fe34b16aa059ec297896;https://etherscan.io/address/0x50055dc4c85b0c1f6ec8fe34b16aa059ec297896;https://etherscan.io/tx/0x882302842695974e21280df8573ac1528f3ab1c0354d23c9065041ec2ea9894b;https://sourcify.dev/server/v2/contract/1/0x50055dc4c85b0c1f6ec8fe34b16aa059ec297896?fields=compilation,proxyResolution",FOUND,FOUND,NOT_FOUND,True,"Treat all names, tags, twins, and proxy addresses as leads. Independently verify project ownership and deployment relationships before entering CONFIRMED."
ethereum:0x508df091b860386c283dffd7fd74d1fa8f99ec36,0x508df091b860386c283dffd7fd74d1fa8f99ec36,,,"https://eth.blockscout.com/api/v2/addresses/0x508df091b860386c283dffd7fd74d1fa8f99ec36;https://eth.blockscout.com/api/v2/smart-contracts/0x508df091b860386c283dffd7fd74d1fa8f99ec36;https://etherscan.io/address/0x508df091b860386c283dffd7fd74d1fa8f99ec36;https://etherscan.io/tx/0xcdd3eef8539678363ee55322fd0368c6a30ac49499064c29007f868daa9ab891;https://sourcify.dev/server/v2/contract/1/0x508df091b860386c283dffd7fd74d1fa8f99ec36?fields=compilation,proxyResolution",FOUND,FOUND,NOT_FOUND,True,"Treat all names, tags, twins, and proxy addresses as leads. Independently verify project ownership and deployment relationships before entering CONFIRMED."
ethereum:0x528a52d95aeb693b409b11381d48cb0a9e515f14,0x528a52d95aeb693b409b11381d48cb0a9e515f14,,,"https://eth.blockscout.com/api/v2/addresses/0x528a52d95aeb693b409b11381d48cb0a9e515f14;https://eth.blockscout.com/api/v2/smart-contracts/0x528a52d95aeb693b409b11381d48cb0a9e515f14;https://etherscan.io/address/0x528a52d95aeb693b409b11381d48cb0a9e515f14;https://etherscan.io/tx/0x525ec677874258ddb9cfdaf458b5781765d4b4b3daad5a4ff72539ea178bcbf6;https://sourcify.dev/server/v2/contract/1/0x528a52d95aeb693b409b11381d48cb0a9e515f14?fields=compilation,proxyResolution",FOUND,FOUND,NOT_FOUND,True,"Treat all names, tags, twins, and proxy addresses as leads. Independently verify project ownership and deployment relationships before entering CONFIRMED."
ethereum:0x532fe05a23c1f9fe1e93ae63f5b99253b2480931,0x532fe05a23c1f9fe1e93ae63f5b99253b2480931,,,"https://eth.blockscout.com/api/v2/addresses/0x532fe05a23c1f9fe1e93ae63f5b99253b2480931;https://eth.blockscout.com/api/v2/smart-contracts/0x532fe05a23c1f9fe1e93ae63f5b99253b2480931;https://etherscan.io/address/0x532fe05a23c1f9fe1e93ae63f5b99253b2480931;https://etherscan.io/tx/0x23298ac159340c7d728677dc3a25f920dc5250e7ca1812f50c5aed6d60d2b25f;https://sourcify.dev/server/v2/contract/1/0x532fe05a23c1f9fe1e93ae63f5b99253b2480931?fields=compilation,proxyResolution",FOUND,FOUND,NOT_FOUND,True,"Treat all names, tags, twins, and proxy addresses as leads. Independently verify project ownership and deployment relationships before entering CONFIRMED."
ethereum:0x53812282aa0e79e790a0758eb2395e9ecaa2ec90,0x53812282aa0e79e790a0758eb2395e9ecaa2ec90,,,"https://eth.blockscout.com/api/v2/addresses/0x53812282aa0e79e790a0758eb2395e9ecaa2ec90;https://eth.blockscout.com/api/v2/smart-contracts/0x53812282aa0e79e790a0758eb2395e9ecaa2ec90;https://etherscan.io/address/0x53812282aa0e79e790a0758eb2395e9ecaa2ec90;https://etherscan.io/tx/0xffc4997caab56ce5d8f78979c60a68b1bcbc5cbd9a5b27e908df73d04fee9dd9;https://sourcify.dev/server/v2/contract/1/0x53812282aa0e79e790a0758eb2395e9ecaa2ec90?fields=compilation,proxyResolution",FOUND,FOUND,NOT_FOUND,True,"Treat all names, tags, twins, and proxy addresses as leads. Independently verify project ownership and deployment relationships before entering CONFIRMED."
ethereum:0x56ae8cfa557f2823adbb962ed72f1757247a35ab,0x56ae8cfa557f2823adbb962ed72f1757247a35ab,,,"https://eth.blockscout.com/api/v2/addresses/0x56ae8cfa557f2823adbb962ed72f1757247a35ab;https://eth.blockscout.com/api/v2/smart-contracts/0x56ae8cfa557f2823adbb962ed72f1757247a35ab;https://etherscan.io/address/0x56ae8cfa557f2823adbb962ed72f1757247a35ab;https://etherscan.io/tx/0x53b705f333eb6fefffb6e9a890444e4ab86c3424a619e045fffaf0b70313a31c;https://sourcify.dev/server/v2/contract/1/0x56ae8cfa557f2823adbb962ed72f1757247a35ab?fields=compilation,proxyResolution",FOUND,FOUND,NOT_FOUND,True,"Treat all names, tags, twins, and proxy addresses as leads. Independently verify project ownership and deployment relationships before entering CONFIRMED."
ethereum:0x575bb2c1d0f74e9d75713b2cdeaf826356ada3d2,0x575bb2c1d0f74e9d75713b2cdeaf826356ada3d2,,,"https://eth.blockscout.com/api/v2/addresses/0x575bb2c1d0f74e9d75713b2cdeaf826356ada3d2;https://eth.blockscout.com/api/v2/smart-contracts/0x575bb2c1d0f74e9d75713b2cdeaf826356ada3d2;https://etherscan.io/address/0x575bb2c1d0f74e9d75713b2cdeaf826356ada3d2;https://etherscan.io/tx/0xe7d4a4fdb3c1476dac2a5c6de1261aea24c01a2e5dbc023251d846bf145e2b95;https://sourcify.dev/server/v2/contract/1/0x575bb2c1d0f74e9d75713b2cdeaf826356ada3d2?fields=compilation,proxyResolution",FOUND,FOUND,NOT_FOUND,True,"Treat all names, tags, twins, and proxy addresses as leads. Independently verify project ownership and deployment relationships before entering CONFIRMED."
ethereum:0x57832717d0f671c17c79bd0ad23f05a5b1a65270,0x57832717d0f671c17c79bd0ad23f05a5b1a65270,MetaMaskSwapRouter;MetaMaskSwapRouter (1).sol;MetaMaskSwapRouter (1).sol:MetaMaskSwapRouter,,"https://eth.blockscout.com/api/v2/addresses/0x57832717d0f671c17c79bd0ad23f05a5b1a65270;https://eth.blockscout.com/api/v2/smart-contracts/0x57832717d0f671c17c79bd0ad23f05a5b1a65270;https://etherscan.io/address/0x57832717d0f671c17c79bd0ad23f05a5b1a65270;https://etherscan.io/tx/0x5fc8547ec5aec165a408d5cfb2d5c5ebef08c515e255a3997196213e9de515b5;https://sourcify.dev/server/v2/contract/1/0x57832717d0f671c17c79bd0ad23f05a5b1a65270?fields=compilation,proxyResolution",FOUND,FOUND,VERIFIED,True,"Treat all names, tags, twins, and proxy addresses as leads. Independently verify project ownership and deployment relationships before entering CONFIRMED."
ethereum:0x5844a543986b7a5e6d2da9b1a68d462227fe0ebb,0x5844a543986b7a5e6d2da9b1a68d462227fe0ebb,,,"https://eth.blockscout.com/api/v2/addresses/0x5844a543986b7a5e6d2da9b1a68d462227fe0ebb;https://eth.blockscout.com/api/v2/smart-contracts/0x5844a543986b7a5e6d2da9b1a68d462227fe0ebb;https://etherscan.io/address/0x5844a543986b7a5e6d2da9b1a68d462227fe0ebb;https://etherscan.io/tx/0x9efa41a386e421e0f1e0a7127d7d33995a13b894207d7072073c453585fd3148;https://sourcify.dev/server/v2/contract/1/0x5844a543986b7a5e6d2da9b1a68d462227fe0ebb?fields=compilation,proxyResolution",FOUND,FOUND,NOT_FOUND,True,"Treat all names, tags, twins, and proxy addresses as leads. Independently verify project ownership and deployment relationships before entering CONFIRMED."
ethereum:0x591420a265e2e796c22e1264237eb1456679cd7f,0x591420a265e2e796c22e1264237eb1456679cd7f,EnhancedMulticall;EnhancedMulticall — DEF.sol;EnhancedMulticall — DEF.sol:EnhancedMulticall,,"https://eth.blockscout.com/api/v2/addresses/0x591420a265e2e796c22e1264237eb1456679cd7f;https://eth.blockscout.com/api/v2/smart-contracts/0x591420a265e2e796c22e1264237eb1456679cd7f;https://etherscan.io/address/0x591420a265e2e796c22e1264237eb1456679cd7f;https://etherscan.io/tx/0xe70db1063893d33129ac781f37f65e21da2c9bf858ff29f069f72823b265309a;https://sourcify.dev/server/v2/contract/1/0x591420a265e2e796c22e1264237eb1456679cd7f?fields=compilation,proxyResolution",FOUND,FOUND,VERIFIED,True,"Treat all names, tags, twins, and proxy addresses as leads. Independently verify project ownership and deployment relationships before entering CONFIRMED."
ethereum:0x5972fb985276f061e6ae9ef78a789b8ed089cbd0,0x5972fb985276f061e6ae9ef78a789b8ed089cbd0,,,"https://eth.blockscout.com/api/v2/addresses/0x5972fb985276f061e6ae9ef78a789b8ed089cbd0;https://eth.blockscout.com/api/v2/smart-contracts/0x5972fb985276f061e6ae9ef78a789b8ed089cbd0;https://etherscan.io/address/0x5972fb985276f061e6ae9ef78a789b8ed089cbd0;https://etherscan.io/tx/0xf9a83c50f305edd2c0378ae1b2ea1e583efd4e478d3130d66aebadb9a0260f97;https://sourcify.dev/server/v2/contract/1/0x5972fb985276f061e6ae9ef78a789b8ed089cbd0?fields=compilation,proxyResolution",FOUND,FOUND,NOT_FOUND,True,"Treat all names, tags, twins, and proxy addresses as leads. Independently verify project ownership and deployment relationships before entering CONFIRMED."
ethereum:0x5a7fc11397e9a8ad41bf10bf13f22b0a63f96f6d,0x5a7fc11397e9a8ad41bf10bf13f22b0a63f96f6d,AmbireAccount7702;contracts/AmbireAccount7702.sol,,"https://eth.blockscout.com/api/v2/addresses/0x5a7fc11397e9a8ad41bf10bf13f22b0a63f96f6d;https://eth.blockscout.com/api/v2/smart-contracts/0x5a7fc11397e9a8ad41bf10bf13f22b0a63f96f6d;https://etherscan.io/address/0x5a7fc11397e9a8ad41bf10bf13f22b0a63f96f6d;https://etherscan.io/tx/0x684259f64e17935a964d1ffaf6a5679794eb9cd0b2a780cf85b4040d31ad8f92;https://sourcify.dev/server/v2/contract/1/0x5a7fc11397e9a8ad41bf10bf13f22b0a63f96f6d?fields=compilation,proxyResolution",FOUND,FOUND,NOT_FOUND,True,"Treat all names, tags, twins, and proxy addresses as leads. Independently verify project ownership and deployment relationships before entering CONFIRMED."
ethereum:0x5a85f443b34b079d2065ceb6289f02aadae7b041,0x5a85f443b34b079d2065ceb6289f02aadae7b041,,,"https://eth.blockscout.com/api/v2/addresses/0x5a85f443b34b079d2065ceb6289f02aadae7b041;https://eth.blockscout.com/api/v2/smart-contracts/0x5a85f443b34b079d2065ceb6289f02aadae7b041;https://etherscan.io/address/0x5a85f443b34b079d2065ceb6289f02aadae7b041;https://etherscan.io/tx/0x026ee7ace430ed21f5ca593af3151f17a2409509433ff280c295734890486c3c;https://sourcify.dev/server/v2/contract/1/0x5a85f443b34b079d2065ceb6289f02aadae7b041?fields=compilation,proxyResolution",FOUND,FOUND,NOT_FOUND,True,"Treat all names, tags, twins, and proxy addresses as leads. Independently verify project ownership and deployment relationships before entering CONFIRMED."
ethereum:0x5ad18e609d9fcc75bce67b8fb8e9f033af9fdd16,0x5ad18e609d9fcc75bce67b8fb8e9f033af9fdd16,,,"https://eth.blockscout.com/api/v2/addresses/0x5ad18e609d9fcc75bce67b8fb8e9f033af9fdd16;https://eth.blockscout.com/api/v2/smart-contracts/0x5ad18e609d9fcc75bce67b8fb8e9f033af9fdd16;https://etherscan.io/address/0x5ad18e609d9fcc75bce67b8fb8e9f033af9fdd16;https://etherscan.io/tx/0xd3987a1dd7078932535d59249bef6305ee4d1a2610d0e2b6b8a68335ef888131;https://sourcify.dev/server/v2/contract/1/0x5ad18e609d9fcc75bce67b8fb8e9f033af9fdd16?fields=compilation,proxyResolution",FOUND,FOUND,NOT_FOUND,True,"Treat all names, tags, twins, and proxy addresses as leads. Independently verify project ownership and deployment relationships before entering CONFIRMED."
ethereum:0x5c3ffa4e5d044ece95cd2136b11ba8e19cf2e315,0x5c3ffa4e5d044ece95cd2136b11ba8e19cf2e315,,,"https://eth.blockscout.com/api/v2/addresses/0x5c3ffa4e5d044ece95cd2136b11ba8e19cf2e315;https://eth.blockscout.com/api/v2/smart-contracts/0x5c3ffa4e5d044ece95cd2136b11ba8e19cf2e315;https://etherscan.io/address/0x5c3ffa4e5d044ece95cd2136b11ba8e19cf2e315;https://etherscan.io/tx/0xb2dcc21687d88d2f964092cad03aa59e3a70776844e9f4662dc817dbb059430c;https://sourcify.dev/server/v2/contract/1/0x5c3ffa4e5d044ece95cd2136b11ba8e19cf2e315?fields=compilation,proxyResolution",FOUND,FOUND,NOT_FOUND,True,"Treat all names, tags, twins, and proxy addresses as leads. Independently verify project ownership and deployment relationships before entering CONFIRMED."
ethereum:0x5c7fc9439fd67cbcc3cfd61917c5953847f342f1,0x5c7fc9439fd67cbcc3cfd61917c5953847f342f1,,,"https://eth.blockscout.com/api/v2/addresses/0x5c7fc9439fd67cbcc3cfd61917c5953847f342f1;https://eth.blockscout.com/api/v2/smart-contracts/0x5c7fc9439fd67cbcc3cfd61917c5953847f342f1;https://etherscan.io/address/0x5c7fc9439fd67cbcc3cfd61917c5953847f342f1;https://etherscan.io/tx/0xcde0ff9b29d939502018a55acb956cd423475b071e0dafecce30b1cf5debe7ba;https://sourcify.dev/server/v2/contract/1/0x5c7fc9439fd67cbcc3cfd61917c5953847f342f1?fields=compilation,proxyResolution",FOUND,FOUND,NOT_FOUND,True,"Treat all names, tags, twins, and proxy addresses as leads. Independently verify project ownership and deployment relationships before entering CONFIRMED."
ethereum:0x5e9743bb24e0882e2e2516afa617b6f6c71634ef,0x5e9743bb24e0882e2e2516afa617b6f6c71634ef,,,"https://eth.blockscout.com/api/v2/addresses/0x5e9743bb24e0882e2e2516afa617b6f6c71634ef;https://eth.blockscout.com/api/v2/smart-contracts/0x5e9743bb24e0882e2e2516afa617b6f6c71634ef;https://etherscan.io/address/0x5e9743bb24e0882e2e2516afa617b6f6c71634ef;https://etherscan.io/tx/0xf17af1438d9d1f2a6c9a73de4b2ef0b49c73c4908ce4fa6c4576d4551fefd23d;https://sourcify.dev/server/v2/contract/1/0x5e9743bb24e0882e2e2516afa617b6f6c71634ef?fields=compilation,proxyResolution",FOUND,FOUND,NOT_FOUND,True,"Treat all names, tags, twins, and proxy addresses as leads. Independently verify project ownership and deployment relationships before entering CONFIRMED."
ethereum:0x5f9958c407da8884ae677bf63c4b07e3fe517c0f,0x5f9958c407da8884ae677bf63c4b07e3fe517c0f,,,"https://eth.blockscout.com/api/v2/addresses/0x5f9958c407da8884ae677bf63c4b07e3fe517c0f;https://eth.blockscout.com/api/v2/smart-contracts/0x5f9958c407da8884ae677bf63c4b07e3fe517c0f;https://etherscan.io/address/0x5f9958c407da8884ae677bf63c4b07e3fe517c0f;https://etherscan.io/tx/0x121d55ca659e0bdecf7e0c096f9a22f9063de9299677c38ab46451de4465b1ab;https://sourcify.dev/server/v2/contract/1/0x5f9958c407da8884ae677bf63c4b07e3fe517c0f?fields=compilation,proxyResolution",FOUND,FOUND,NOT_FOUND,True,"Treat all names, tags, twins, and proxy addresses as leads. Independently verify project ownership and deployment relationships before entering CONFIRMED."
ethereum:0x6214f1224ef2aca4bf63c4ef880564872dd83f30,0x6214f1224ef2aca4bf63c4ef880564872dd83f30,,,"https://eth.blockscout.com/api/v2/addresses/0x6214f1224ef2aca4bf63c4ef880564872dd83f30;https://eth.blockscout.com/api/v2/smart-contracts/0x6214f1224ef2aca4bf63c4ef880564872dd83f30;https://etherscan.io/address/0x6214f1224ef2aca4bf63c4ef880564872dd83f30;https://etherscan.io/tx/0x1e25d7e60b4e2e49e53867237ec0174a9e2f584a509e6c5d839d1c4660b5bcc5;https://sourcify.dev/server/v2/contract/1/0x6214f1224ef2aca4bf63c4ef880564872dd83f30?fields=compilation,proxyResolution",FOUND,FOUND,NOT_FOUND,True,"Treat all names, tags, twins, and proxy addresses as leads. Independently verify project ownership and deployment relationships before entering CONFIRMED."
ethereum:0x6497cc0960f9c17cca1d31db8ec3c2b1c3d23c83,0x6497cc0960f9c17cca1d31db8ec3c2b1c3d23c83,,,"https://eth.blockscout.com/api/v2/addresses/0x6497cc0960f9c17cca1d31db8ec3c2b1c3d23c83;https://eth.blockscout.com/api/v2/smart-contracts/0x6497cc0960f9c17cca1d31db8ec3c2b1c3d23c83;https://etherscan.io/address/0x6497cc0960f9c17cca1d31db8ec3c2b1c3d23c83;https://etherscan.io/tx/0x910966761608db49cdb08e9d6ac470fd56e44f14c3cef465ef0fe25bc7d4ddfe;https://sourcify.dev/server/v2/contract/1/0x6497cc0960f9c17cca1d31db8ec3c2b1c3d23c83?fields=compilation,proxyResolution",FOUND,FOUND,NOT_FOUND,True,"Treat all names, tags, twins, and proxy addresses as leads. Independently verify project ownership and deployment relationships before entering CONFIRMED."
ethereum:0x6740cbafec96ffb02d9b4bce85fcf8994388e0ee,0x6740cbafec96ffb02d9b4bce85fcf8994388e0ee,,,"https://eth.blockscout.com/api/v2/addresses/0x6740cbafec96ffb02d9b4bce85fcf8994388e0ee;https://eth.blockscout.com/api/v2/smart-contracts/0x6740cbafec96ffb02d9b4bce85fcf8994388e0ee;https://etherscan.io/address/0x6740cbafec96ffb02d9b4bce85fcf8994388e0ee;https://etherscan.io/tx/0xeeff96cf6dba36803f46718b73ed64a0045be6ad8c9f9f37ba0fda308b2f8365;https://sourcify.dev/server/v2/contract/1/0x6740cbafec96ffb02d9b4bce85fcf8994388e0ee?fields=compilation,proxyResolution",FOUND,FOUND,NOT_FOUND,True,"Treat all names, tags, twins, and proxy addresses as leads. Independently verify project ownership and deployment relationships before entering CONFIRMED."
ethereum:0x6b9c0e61bc7f5e2a477387ed03a1de3d16efd95f,0x6b9c0e61bc7f5e2a477387ed03a1de3d16efd95f,,,"https://eth.blockscout.com/api/v2/addresses/0x6b9c0e61bc7f5e2a477387ed03a1de3d16efd95f;https://eth.blockscout.com/api/v2/smart-contracts/0x6b9c0e61bc7f5e2a477387ed03a1de3d16efd95f;https://etherscan.io/address/0x6b9c0e61bc7f5e2a477387ed03a1de3d16efd95f;https://etherscan.io/tx/0x5fdf45998856de21443c07fa451539ad346818ba15ae30a9a164dd6d6693c847;https://sourcify.dev/server/v2/contract/1/0x6b9c0e61bc7f5e2a477387ed03a1de3d16efd95f?fields=compilation,proxyResolution",FOUND,FOUND,NOT_FOUND,True,"Treat all names, tags, twins, and proxy addresses as leads. Independently verify project ownership and deployment relationships before entering CONFIRMED."
ethereum:0x6f00e926ccdd2b2f48474b5ac91e6475034fd856,0x6f00e926ccdd2b2f48474b5ac91e6475034fd856,,,"https://eth.blockscout.com/api/v2/addresses/0x6f00e926ccdd2b2f48474b5ac91e6475034fd856;https://eth.blockscout.com/api/v2/smart-contracts/0x6f00e926ccdd2b2f48474b5ac91e6475034fd856;https://etherscan.io/address/0x6f00e926ccdd2b2f48474b5ac91e6475034fd856;https://etherscan.io/tx/0xe34d473c9eab279f5aef8f276472005a9c1842bdf424f08970221a52af33f4f1;https://sourcify.dev/server/v2/contract/1/0x6f00e926ccdd2b2f48474b5ac91e6475034fd856?fields=compilation,proxyResolution",FOUND,FOUND,NOT_FOUND,True,"Treat all names, tags, twins, and proxy addresses as leads. Independently verify project ownership and deployment relationships before entering CONFIRMED."
ethereum:0x6f12031bc579ffc760493b0ef5788c2f321ef396,0x6f12031bc579ffc760493b0ef5788c2f321ef396,,,"https://eth.blockscout.com/api/v2/addresses/0x6f12031bc579ffc760493b0ef5788c2f321ef396;https://eth.blockscout.com/api/v2/smart-contracts/0x6f12031bc579ffc760493b0ef5788c2f321ef396;https://etherscan.io/address/0x6f12031bc579ffc760493b0ef5788c2f321ef396;https://etherscan.io/tx/0xcaf521c1abc2b495918188b7556f0255579c266b56d58b0594a9e56a7c613472;https://sourcify.dev/server/v2/contract/1/0x6f12031bc579ffc760493b0ef5788c2f321ef396?fields=compilation,proxyResolution",FOUND,FOUND,NOT_FOUND,True,"Treat all names, tags, twins, and proxy addresses as leads. Independently verify project ownership and deployment relationships before entering CONFIRMED."
