address,chain,class,family_id,family_id_075,family_id_085,family_id_090
0x8679ef70e32f9a0e2141e9818654ed2a9db571e9,bnb,malicious,F00039,F00003,F00039,F00045
0x611652ff9caa7f1ef6c2b76da2d4d8ed7c565a77,bnb,malicious,F00187,F00061,F00187,F00225
0x4f9526d54fff10a39cc45b8cff90e30dfab9d921,bnb,malicious,F00188,F00096,F00188,F00226
0xe5de516c9a20352aefd21dc35e7097543f7d0f91,bnb,malicious,F00085,F00008,F00085,F00113
0x6ff2e3697e9900803adfc54990bb4a306f352c42,bnb,malicious,F00006,F00006,F00006,F00006
0x3e15869fd36666a71a2c882baccc2285ff4811cc,bnb,malicious,F00189,F00096,F00189,F00227
0x88700edf44cc2b0d7b7a4c6e76e96566b247e42e,bnb,malicious,F00190,F00143,F00190,F00228
0x572065f25b2af0081bca42d1b173e507e8005e54,bnb,malicious,F00008,F00008,F00008,F00008
0x32f66e05d98fe6a15216f6219f414a4a76d84d7a,bnb,malicious,F00036,F00033,F00036,F00042
0xb4e6e92e5be540d50d1146d6564d8b1a1d3dd275,bnb,malicious,F00061,F00054,F00061,F00071
0x15c432e31d073c85f51b31016ff70f0874a5bab3,bnb,malicious,F00023,F00022,F00023,F00025
0x6aad959be02e67396457ce29730f5ae7a2ef8db0,bnb,malicious,F00185,F00141,F00185,F00222
0x5d595731fbdba356ae71b65f6f014749a4eb969a,bnb,malicious,F00023,F00022,F00023,F00025
0x7b623047ae4c022ff9683b4f81b99756734d4c6e,bnb,malicious,F00095,F00012,F00095,F00112
0x6ca82f0fbf6f803c3fc3863ecb64b53ac9e180b5,bnb,malicious,F00191,F00144,F00191,F00229
0x3447d54e4358e306d58e5bbfc3a19d728d53f78e,bnb,malicious,F00016,F00015,F00016,F00017
0x04e04545763e803842607adb6c83560cc9fec4dd,bnb,malicious,F00157,F00120,F00157,F00230
0x6585c153881af96f603fce649534a14a73acc04f,bnb,malicious,F00038,F00035,F00038,F00044
0xd6a407ba93704fd10e60ffad2e38389535259327,bnb,malicious,F00007,F00007,F00007,F00007
0x3a6a547e80f82b17fa6d5a618ff7f42a1ec92550,bnb,malicious,F00020,F00019,F00020,F00027
0x5daf6257643a872d2f6c0d49434d25f3d4671ad4,bnb,malicious,F00189,F00096,F00189,F00227
0x3360ab1feeabb3ae87241afcf69480313df97c39,bnb,malicious,F00052,F00047,F00052,F00060
0xd38732a071239cbecbdc7eba2b5008e6a3ea4127,bnb,malicious,F00189,F00096,F00189,F00231
0xa13273977acb3068aae7263eb5487ba5be60840a,bnb,malicious,F00041,F00037,F00041,F00048
0x38c401c978f047e689980da3fb884925575e39a5,bnb,malicious,F00038,F00035,F00038,F00044
0x000005d2c018e5146489b81e850cf3c31260bd97,bnb,malicious,F00037,F00034,F00037,F00043
0x06100887d8c541524c6697c3506885372f970f19,bnb,malicious,F00029,F00017,F00029,F00033
0x71763c17539c9fd1a03aea4b663280d0aba2b54e,bnb,malicious,F00181,F00138,F00181,F00232
0x29ebaef0b56994fdc2a90eb4a3264de60d9e7eea,bnb,malicious,F00020,F00019,F00020,F00027
0xbc9d76a8e2a2da2113936a9cb8f18a22109173c1,bnb,malicious,F00192,F00145,F00192,F00233
0xb878a41ec78d68d4f108a2f1761f6752087290bd,bnb,malicious,F00001,F00001,F00001,F00001
0xe3efd49fda6027ec440d35aabb63fa719582c5b9,bnb,malicious,F00181,F00138,F00181,F00232
0x29ada5cb7589c186494f7eb717c26e10a54d5257,bnb,malicious,F00002,F00002,F00002,F00107
0x73822de9de838b1c85deee3d884bf47c2e33c8a0,bnb,malicious,F00193,F00001,F00193,F00234
0x9b14cc8956a09e6e8e56b1ca1e4600183ef00c26,bnb,malicious,F00194,F00146,F00194,F00235
0x9ae6a30440360ada91d98366d4fd6bd59501dbb1,bnb,malicious,F00008,F00008,F00008,F00008
0x6c0ce05b0fee958c2f471ca1721964170a1c5a96,bnb,malicious,F00100,F00079,F00100,F00119
0xbef30ef0d9e7d9ca0689d2b6b7ca037e9e9733c4,bnb,malicious,F00178,F00135,F00178,F00236
0x92ece332466b30af32980a59461c8a0f018caf68,bnb,malicious,F00020,F00019,F00020,F00022
0x02460b655f84e7627da0793e0bfbb352685a7177,bnb,malicious,F00029,F00017,F00029,F00237
0x15ccc8239d47786e459cec83605a1d85d62fec63,bnb,malicious,F00145,F00112,F00145,F00169
0xb73127ab1612af6ef68a6729786ed223cb7ec530,bnb,malicious,F00096,F00075,F00096,F00114
0xa4d3ba32d2dcdc49af4e1f220707a5023cb93e9e,bnb,malicious,F00195,F00096,F00195,F00238
0x03a8d2383c83660b426adac7c078df2ce341812c,bnb,malicious,F00006,F00006,F00006,F00006
0xc0403282ba280a6670f469c136aaad86b780e098,bnb,malicious,F00006,F00006,F00006,F00006
0x8efe81101b585e214feaa98d455ae20396093085,bnb,malicious,F00008,F00008,F00008,F00008
0x01808003e43a662a25718e31dc3b7ac5c99d9f84,bnb,malicious,F00184,F00140,F00184,F00239
0x06700e925d9c06b906fba94cb0c6b4c6fbafd5e8,bnb,malicious,F00006,F00006,F00006,F00006
0x02481dc7b012fa24de427cc9f365037781af72ac,bnb,malicious,F00196,F00096,F00196,F00240
0xc4d6d0b69b0a20b43cea9adfa2c3fa8b91e71387,bnb,malicious,F00197,F00063,F00197,F00241
0x50507dde95eff03d6bd7f95d68702d80a4fcef28,bnb,malicious,F00198,F00147,F00198,F00242
0xe7fddab0b8be9a67a12f9a147a6bbce2e9a47cd2,bnb,malicious,F00189,F00096,F00189,F00243
0x14d73d9718e6395261d2971416118ff71186e94f,bnb,malicious,F00120,F00013,F00120,F00142
0xf982fb9f675b18eaf4b13bcf07250ce537516a57,bnb,malicious,F00121,F00096,F00121,F00244
0x4097b37251d43616b6aca60ff718386fc68f8f1b,bnb,malicious,F00189,F00096,F00189,F00243
0x05193469cf5fd50716a6b1c4a9b7da70b1077c63,bnb,malicious,F00031,F00029,F00031,F00068
0x5a610ddf877f986dfb47f5371aaf15c5914580f5,bnb,malicious,F00199,F00148,F00199,F00245
0x289c9c58355e1a7d2b0ad4a5e8f2c3c961b48ae9,bnb,malicious,F00008,F00008,F00008,F00008
0xc8c881d2166d9ed2cd7f4cb257dc6448b4251fe7,bnb,malicious,F00200,F00149,F00200,F00246
0x89046d34e70a65acab2152c26a0c8e493b5ba629,bnb,malicious,F00008,F00008,F00008,F00008
0xebad31cfd57a019c87b93cb28427be5ec384d022,bnb,malicious,F00201,F00150,F00201,F00247
0x5aa3249939dfb69589ae5beabbbf89fe7c7d70f0,bnb,malicious,F00181,F00138,F00181,F00217
0xb7f7d6714134a313799988b4f160f05d3caf0487,bnb,malicious,F00202,F00151,F00202,F00248
0x9afcf76a3cba1779950916fc25e03e91a7ffdbcf,bnb,malicious,F00006,F00006,F00006,F00006
0x00000b1fd44d7ac41423956f5d2fb7405e026d05,bnb,malicious,F00013,F00012,F00013,F00039
0x92fedc9677f7f580e78d5a54bdf7f1d8e60787af,bnb,malicious,F00006,F00006,F00006,F00006
0xea5215c62627ed32e96c0d8ff33795f327c8d91c,bnb,malicious,F00008,F00008,F00008,F00008
0xa1235ff6ef7ab4172c047c754fc0be67931a98ee,bnb,malicious,F00006,F00006,F00006,F00006
0xb43df2461af71eacad3aeb092b7487758ad4587b,bnb,malicious,F00023,F00022,F00023,F00025
0x0000013e81b16d6f369a3376cb38381c06606ed8,bnb,malicious,F00013,F00012,F00013,F00040
0x895013bd5e4dec7df9ac9aa3d56e3764c625bdf3,bnb,malicious,F00004,F00004,F00004,F00026
0x863cf72e70c2e6ae47078ea8b4e135a4d350572f,bnb,malicious,F00023,F00022,F00023,F00025
0xcda1d9346080f6bafef0225d3c364df544cad1d1,bnb,malicious,F00032,F00030,F00032,F00036
0x0895abd2c387677f8e39953f24dc014176b5472d,bnb,malicious,F00012,F00012,F00012,F00013
0x50959e91658e3fb59512418a3558c933ac769bfe,bnb,malicious,F00203,F00149,F00203,F00249
0x1a0cd42ba3be5dba1026c35e6f39c70a401bfeb1,bnb,malicious,F00184,F00140,F00184,F00220
0x00000000007047538007de9dd86921f8992ba638,bnb,malicious,F00148,F00114,F00148,F00172
0x0b9bbce087a6908f5f5e0a79f45055c3e8a84b33,bnb,malicious,F00187,F00061,F00187,F00250
0xe6827c2a2167bffbf84fa02d94a4d25668434313,bnb,malicious,F00023,F00022,F00023,F00025
0xfd8517f1123f8e48de9234c516e9ef9c54c706c8,bnb,malicious,F00043,F00039,F00043,F00050
0x5fd063ebe57c6e32204b92f00bde129f4665cfc6,bnb,malicious,F00007,F00007,F00007,F00007
0x5dd1bb746a75d3fe4bda877ec0d2122f73fb2a12,bnb,malicious,F00204,F00152,F00204,F00251
0x09b917c2ed6efa27a4b6395d72c584b9ce355a40,bnb,malicious,F00205,F00153,F00205,F00252
0x1d6a7461bebf5b56ec7d194291bcb3bc8407b612,bnb,malicious,F00206,F00154,F00206,F00253
0x57bb9b8190048d8edacbcce9d7f1aa4dd057f328,bnb,malicious,F00189,F00096,F00189,F00254
0x8e7f4b8e98c93d62888bf54bc174de79da134f30,bnb,malicious,F00010,F00010,F00010,F00011
0xd668de26719625c03e330d63117f254a5299c5fb,bnb,malicious,F00207,F00155,F00207,F00255
0xc0606a611592ec163835e96eea5c0c4cb101a7d8,bnb,malicious,F00023,F00022,F00023,F00025
0x45cf19a84fe2215c706babe386200a9ac7281583,bnb,malicious,F00056,F00003,F00056,F00124
0x0d4aec93951384e02f3fea19f886959d59bed848,bnb,malicious,F00001,F00001,F00001,F00001
0xc65961498dcb1d9711a27e6e386e6c7ba28592f3,bnb,malicious,F00041,F00037,F00041,F00048
0x56697798327bdd76b50274717d2936cd398959dc,bnb,malicious,F00022,F00021,F00022,F00024
0x1c20c0a514635fb66001e189db1f2ea263d6cec0,bnb,malicious,F00007,F00007,F00007,F00007
0xd2dd1f0f47983007741a3665922218988a4aa323,bnb,malicious,F00038,F00035,F00038,F00044
0x3bab9bad9488f9b635bf5b6bcecabf53914eb4d7,bnb,malicious,F00024,F00023,F00024,F00078
0xd02bff2e76ac896ee89081ec615cb71159564bfb,bnb,malicious,F00025,F00024,F00025,F00029
0x00000c272170dc4b34d1e2a581f9f7fe48f42bc1,bnb,malicious,F00013,F00012,F00013,F00046
0x5baacb1a8b069c3ad2908381c2a5b6c053902be9,bnb,malicious,F00015,F00014,F00015,F00016
0xfb9bec6c9c6128d91055da84294a94ba4f271bc2,bnb,malicious,F00006,F00006,F00006,F00006
0x01e491a7c662f871d1540a926ab5c795280e21ef,bnb,malicious,F00006,F00006,F00006,F00006
0x53479b5102f2aca800275152e801f2e638f5e8c0,bnb,malicious,F00031,F00029,F00031,F00068
0x163193c89de836e82bb121bd0dbcaba7e8ba67dc,bnb,malicious,F00008,F00008,F00008,F00008
0x03f399f513ecc7e4a19e68be44997a6864506d4a,bnb,malicious,F00185,F00141,F00185,F00222
0xef99fc5bd1de62fd410cba408d822beeb01fe4d3,bnb,malicious,F00120,F00013,F00120,F00142
0x32ee3edc8f1f0ea479fb22600cdbd4530f48698e,bnb,malicious,F00001,F00001,F00001,F00001
0x12be440fd58e6ceedb63cac525cbdc0ce0d80d9b,bnb,malicious,F00012,F00012,F00012,F00013
0x8b7ff0bacef70b0cfd2b4e54fb548256fa2bf65f,bnb,malicious,F00012,F00012,F00012,F00013
0x09ad818185b9b9b2f378ce3c22ae30ffe3a93e20,bnb,malicious,F00006,F00006,F00006,F00006
0x49ae5ea1b5475d803644d795524a7058ac8eba40,bnb,malicious,F00178,F00135,F00178,F00236
0x4c3cbefca37d73459bfd95561382d513c440ae84,bnb,malicious,F00003,F00003,F00003,F00019
0x5127b7b8bb69efa1f95185df900588b2572dd0d7,bnb,malicious,F00189,F00096,F00189,F00243
0x2f44a3cf6e8af3f3fb483b07e590e20ed6af7a93,bnb,malicious,F00087,F00017,F00087,F00102
0x0dd61275ecd8666b3bfe77ff1ce17a98b542caad,bnb,malicious,F00024,F00023,F00024,F00028
0x35e1cfac4db5ed6c43d264f5ac13420ff62bb7e8,bnb,malicious,F00208,F00144,F00208,F00256
0xd51d2e6c8f3adf188cb71025226a3a12ef490f41,bnb,malicious,F00038,F00035,F00038,F00044
0xddf871129cf4a7c377bc255276b7ea71765929c5,bnb,malicious,F00031,F00029,F00031,F00035
0x7bbd933c24536c7ae7f85040f658ef0ffe602805,bnb,malicious,F00209,F00156,F00209,F00257
0x31740aeffb40bde20890282cebecd36c9b006323,bnb,malicious,F00031,F00029,F00031,F00035
0xb80568899c6e33e7b31b4fc371ee6b4a78bc153d,bnb,malicious,F00001,F00001,F00001,F00001
0x6058ca7c42ffe46bc07208dc58a2ff7f772f24d9,bnb,malicious,F00181,F00138,F00181,F00258
0xc20b8ac83a28e4c93e9392304781a19409868e04,bnb,malicious,F00210,F00157,F00210,F00259
0x34e94eceb0cfc0c248106044468db4258eaba4cb,bnb,malicious,F00211,F00158,F00211,F00260
0xc99f40a9c952ce7e29e2f8b6c7461cdb60c1b54a,bnb,malicious,F00023,F00022,F00023,F00025
0x06fc3a599f2b2b535d3e9b32092a64a00324633b,bnb,malicious,F00097,F00076,F00097,F00208
0x7543d5c7417fde1b7e2b1d12f7ec77a8fa0d7e7c,bnb,malicious,F00010,F00010,F00010,F00011
0x81865d4b8db0f1bd3e710e92c6a36463ff7a0e54,bnb,malicious,F00031,F00029,F00031,F00068
0xac8bd2651a6a366eb036aff84d984586f800cee1,bnb,malicious,F00008,F00008,F00008,F00008
0xb0ae13b8a9a793882c616653d4ab034a92e5f047,bnb,malicious,F00212,F00135,F00212,F00261
0xa727b99c22db32da326fd2ed00bd98c5533f0784,bnb,malicious,F00023,F00022,F00023,F00025
0xf80de35450e4261b30de7437645a1581380dfef5,bnb,malicious,F00100,F00079,F00100,F00119
0x77896bc724e7a7c5fc6f5a887e324bfdbe39386c,bnb,malicious,F00189,F00096,F00189,F00243
0x0000ee48d8540fe16c7e421fd6e61bdecb2748d7,bnb,malicious,F00013,F00012,F00013,F00014
0x4351d1bec873130a0217be62646c9ce73c814720,bnb,malicious,F00008,F00008,F00008,F00061
0xef7b31f45b19ffef6f1ff5ae684b78b1a86c1c0c,bnb,malicious,F00002,F00002,F00002,F00002
0xec41cb5e3a0fc49fd01b2489c892f406a5a46200,bnb,malicious,F00178,F00135,F00178,F00236
0x500e069c7f399fb6ef8608bded619b97a0d4fbe9,bnb,malicious,F00189,F00096,F00189,F00243
0xfd621952b4f7a6887220b3488d849cec3168c138,bnb,malicious,F00008,F00008,F00008,F00008
0xcc13036b62790048f20d4bf95b28a028916853f5,bnb,malicious,F00188,F00096,F00188,F00262
0x9b5a419dfa37301323062aefe9e570a1231e8168,bnb,malicious,F00213,F00159,F00213,F00263
0xff02c0c9644e519256b0e03e19f41793e9c0624f,polygon,malicious,F00031,F00029,F00031,F00035
0xbe418496bbabae7465a716d1a407bd904d5064fd,polygon,malicious,F00020,F00019,F00020,F00022
0x9da0b102317bae7d61588510c699f3a4e387e7db,polygon,malicious,F00004,F00004,F00004,F00026
0xbae7cebaa80fb48647a5921c3ff91b8b1d341a11,polygon,malicious,F00004,F00004,F00004,F00026
0xc33a8e3f7bde1d49818d997ec218b14aac14e69d,polygon,malicious,F00020,F00019,F00020,F00027
0x93c1bfc95c20d212c85c6bbc74bd339b3c0086da,polygon,malicious,F00008,F00008,F00008,F00061
0x9c30b56d5d41d27e2f6c8b8a43f6ad5f0033b714,polygon,malicious,F00061,F00054,F00061,F00071
0x895013bd5e4dec7df9ac9aa3d56e3764c625bdf3,polygon,malicious,F00004,F00004,F00004,F00026
0x82e5a36516775c62b91e9a2aa3446c28418424f7,polygon,malicious,F00015,F00014,F00015,F00016
0x05da85647d868754929744623538c075e1061311,polygon,malicious,F00061,F00054,F00061,F00071
0xd5bad6fa911fb8a7e7da9609d66b5bcb086bece8,polygon,malicious,F00022,F00021,F00022,F00024
0x00000c272170dc4b34d1e2a581f9f7fe48f42bc1,polygon,malicious,F00013,F00012,F00013,F00046
0xc57a8d27297d19322ff8f3b9991039bed5ec70f1,polygon,malicious,F00046,F00042,F00046,F00054
0x22c620b031cab3c23b135b2c7c6f8fa22fed77f9,polygon,malicious,F00096,F00075,F00096,F00114
0x32ab10ebca6121659e41d7caa364147d87ebd74e,polygon,malicious,F00004,F00004,F00004,F00026
0x2d5a97805e8b0e3492a7995bc3015ff0b8940fa6,polygon,malicious,F00061,F00054,F00061,F00071
0x2bcb2988af08bdd46165b76abff766f87eb9b9bc,polygon,malicious,F00204,F00152,F00204,F00251
0x3427012d72b11e5a091085266ce96a9e0295913e,polygon,malicious,F00041,F00037,F00041,F00051
0x000005d2c018e5146489b81e850cf3c31260bd97,polygon,malicious,F00037,F00034,F00037,F00043
0x015e97a68f426152ec1d46c8350a59c83acadf73,polygon,malicious,F00047,F00022,F00047,F00055
0x488e495c0dc76fac7b224559ec8a5a511973c592,polygon,malicious,F00031,F00029,F00031,F00035
0x00000b1fd44d7ac41423956f5d2fb7405e026d05,polygon,malicious,F00013,F00012,F00013,F00039
0xcedb9f87a3cd62e343c54722ca60053428c32362,polygon,malicious,F00004,F00004,F00004,F00026
0x19ea8add9df97069e1d6530d06435eed0053c698,polygon,malicious,F00047,F00022,F00047,F00055
0xf69c361767299cb1de1e215d83c2f8ecdc5220d3,polygon,malicious,F00046,F00042,F00046,F00054
0x0dd61275ecd8666b3bfe77ff1ce17a98b542caad,polygon,malicious,F00024,F00023,F00024,F00028
0xff02bb0a44881b8496b932d0a2c1fce0e206c88d,polygon,malicious,F00004,F00004,F00004,F00026
0x4e9e97da05346eff2e2c8cb0ed6c355a44119b91,polygon,malicious,F00031,F00029,F00031,F00035
0x3e45da015a43090bb75f52470c19e1e3909bdc19,polygon,malicious,F00043,F00039,F00043,F00050
0x97f6c7f4110afe7dd51d987ee1fa03f01c933834,polygon,malicious,F00214,F00048,F00214,F00264
0x3a039346452abc1167bcb05a4dea2f467fcdce4d,polygon,malicious,F00004,F00004,F00004,F00026
0x47c74dfd54b2bf7362e5976d748aad24c4f1f36d,polygon,malicious,F00047,F00022,F00047,F00055
0xcd7220c1b55f4f9fe3a71f22375c8b7f1cbbe110,polygon,malicious,F00031,F00029,F00031,F00035
0x2ffe7657665bb3ac0ea5535cae90848ab5c96e30,polygon,malicious,F00004,F00004,F00004,F00026
0xabf688faf8aa042b4b75dddfbd15d1eb423617a2,polygon,malicious,F00031,F00029,F00031,F00035
0xd4ab05da29001b7faa97a21fa0eecc21b1f27b37,polygon,malicious,F00061,F00054,F00061,F00071
0x63c0c19a282a1B52b07dD5a65b58948A07DAE32B,ethereum,benign_AA,F00215,F00160,F00215,F00265
0x5A7FC11397E9a8AD41BF10bf13F22B0a63f96f6d,ethereum,benign_AA,F00216,F00161,F00216,F00266
0xd6CEDDe84be40893d153Be9d467CD6aD37875b28,ethereum,benign_AA,F00217,F00162,F00217,F00267
0x0000000020fe2F30453074aD916eDeB653eC7E9D,ethereum,benign_AA,F00218,F00163,F00218,F00268
0xe40ccB2D94975c51bff0C004eFDfd9B3a5796fA4,ethereum,benign_AA,F00219,F00164,F00219,F00269
0x000000005c84F8Fd50b21CAC312528A64437030e,ethereum,benign_AA,F00220,F00165,F00220,F00270
0x69007702764179f14F51cdce752f4f775d74E139,ethereum,benign_AA,F00221,F00166,F00221,F00271
0x7702cb554e6bFb442cb743A7dF23154544a7176C,base,benign_AA,F00009,F00009,F00009,F00010
0x5eb4ba0c320b59f825cc8d2291f672247aa5d06f,ethereum(implied),benign_general,F00222,F00167,F00222,F00272
0xb329140ba66f6a6181f4a6fc1fe888f390b5f917,ethereum(implied),benign_general,F00223,F00168,F00223,F00273
0x9470e462f6d270bdcf524407f6e300aa058dbef8,ethereum(implied),benign_general,F00224,F00169,F00224,F00274
0x96ff8310ec2b9a679d0119271fbfd20a8e6549ec,ethereum(implied),benign_general,F00225,F00170,F00225,F00275
0x8d6c5c61e815a53b1d24ac94deec62f31911eeb4,ethereum(implied),benign_general,F00226,F00171,F00226,F00276
0x149e37caa6274fb3c35730b8b446a08e0a484ea3,ethereum(implied),benign_general,F00227,F00172,F00227,F00277
0xf9887da6429123a200f79d2522de9d448316e0fe,ethereum(implied),benign_general,F00228,F00173,F00228,F00278
0xbd846a6118d20129130c539ad4879c14061d3197,ethereum(implied),benign_general,F00229,F00174,F00229,F00279
0x2a87f19dc4ff1633691813cca5b04690c3c22862,ethereum(implied),benign_general,F00230,F00175,F00230,F00280
0x6b57a40427a8d2353eefb5e30eff5c5eb4c4b72d,ethereum(implied),benign_general,F00231,F00176,F00231,F00281
0xffa1413371a902515a36d65641bef51288cc8be6,ethereum(implied),benign_general,F00232,F00177,F00232,F00282
0x9fa5ecb7dd5a4b8148a9a0143beb2fc65b860592,ethereum(implied),benign_general,F00227,F00172,F00227,F00283
0x7938b8417b9913b6aa49bf8199f7e265e44f70cc,ethereum(implied),benign_general,F00225,F00170,F00225,F00275
0x9e86737afeb8c41250ce4203e5fc0cedf5ef9937,ethereum(implied),benign_general,F00233,F00178,F00233,F00284
0x4577f61d75520eb7e3c8e131e1f2c59e6a5fd0a8,ethereum(implied),benign_general,F00230,F00175,F00230,F00280
0x320b57e9983646373e15e95818c40a0dc8aaab60,ethereum(implied),benign_general,F00234,F00179,F00234,F00285
0x491467417ee69d31ebedf2ac4f2e971ec4a8389c,ethereum(implied),benign_general,F00235,F00180,F00235,F00286
0x84ee928f923c5e662e39c750042e4b396471926c,ethereum(implied),benign_general,F00236,F00181,F00236,F00287
0x65c4d5e574a6ebc5c42aee6a22742c7b3d5372e0,ethereum(implied),benign_general,F00237,F00182,F00237,F00288
0xfaa5373414c5fe1dea30746816cb4d950484b0bc,ethereum(implied),benign_general,F00238,F00170,F00238,F00289
0x63b82bfc980349970deee1807354d728fe2f81ae,ethereum(implied),benign_general,F00239,F00183,F00239,F00290
0xe33c682aa6f7f6e31f0e861aaccd7db9c002b965,ethereum(implied),benign_general,F00227,F00172,F00227,F00291
0x2639476df6c890b69e0ec30eef396e5ab031f6e8,ethereum(implied),benign_general,F00230,F00175,F00230,F00280
0x460f353de13e67450747da50d0f007d00778456c,ethereum(implied),benign_general,F00225,F00170,F00225,F00292
0x72b0a16fbf59756364b960fc56f8ae178fc66ec3,ethereum(implied),benign_general,F00240,F00184,F00240,F00293
0xcaf5ea99f9acbdb0708243dbb88b439716e0448f,ethereum(implied),benign_general,F00241,F00185,F00241,F00294
0x47c40eda096bacbcef1cbd4665ecfc5da69968dc,ethereum(implied),benign_general,F00242,F00186,F00242,F00295
0x9e8d4537d89cdef8e458aee55a42f6d729c3acd6,ethereum(implied),benign_general,F00243,F00187,F00243,F00296
0xf0f14c009f90d127a4842119c9b13d03f1f8ae09,ethereum(implied),benign_general,F00244,F00188,F00244,F00297
0x3e44ca1ec3311ad15cea614ee1751203c5d71e33,ethereum(implied),benign_general,F00245,F00189,F00245,F00298
0x315ae796d37c3dfe3046b772229620f22c5220b2,ethereum(implied),benign_general,F00246,F00190,F00246,F00299
0x2863c6ce4eeff6d86d443728e60c64e74f837c5b,ethereum(implied),benign_general,F00247,F00191,F00247,F00300
0x0000cdb43f47fe3fac3979594443d058be6fcde0,ethereum(implied),benign_general,F00248,F00192,F00248,F00301
0x77ca32cc262382324315603e083bbab739e8ef76,ethereum(implied),benign_general,F00249,F00193,F00249,F00302
0xf57683120252eff8d1f0b5d2c01d329c2026c00c,ethereum(implied),benign_general,F00250,F00194,F00250,F00303
0x9ff0f2142b1e1e978f7351f8a0370a788f10a539,ethereum(implied),benign_general,F00251,F00195,F00251,F00304
0x07783798c66f96f76ba1b96638c15f3d99ace213,ethereum(implied),benign_general,F00252,F00196,F00252,F00305
0x402f4fc9373624ce410e8cf1cc88994b078b829f,ethereum(implied),benign_general,F00253,F00197,F00253,F00306
0x7fbd17124857f1a8ef51f3bed3454f41a5f700aa,ethereum(implied),benign_general,F00254,F00174,F00254,F00307
0xf35a1758c7219edc2ff28a90f78cfefc438a6783,ethereum(implied),benign_general,F00255,F00198,F00255,F00308
0xd24bb6caa76b73b51e8905ce4f02aecc3bec00f5,ethereum(implied),benign_general,F00256,F00181,F00256,F00309
0xf1442714e502723d5bb253b806fd7555bee0336c,ethereum(implied),benign_general,F00257,F00199,F00257,F00310
0xe56d741a94f6293ec37be0c381e91a79487fe048,ethereum(implied),benign_general,F00227,F00172,F00227,F00283
0xd9f0d4e7d0cbbf56f0691ba7228a5397affff95d,ethereum(implied),benign_general,F00258,F00200,F00258,F00311
0x66d177322de709dc981635c12573abb40a1feddb,ethereum(implied),benign_general,F00225,F00170,F00225,F00275
0x31433097938716a0246863eb655f7572f37bab77,ethereum(implied),benign_general,F00259,F00172,F00259,F00312
0x2305ab43291ab4e8b4a5f08232cdbb2e1f223e8a,ethereum(implied),benign_general,F00260,F00201,F00260,F00313
0xc3ba47c56a4c5ad036a06c7921ef273239454051,ethereum(implied),benign_general,F00228,F00173,F00228,F00278
0x666eaa0ce1f54001312ba2430eb9e84663717620,ethereum(implied),benign_general,F00261,F00202,F00261,F00314
0x27c3f309a0bf05e7c0c7fbe4a4d1007c88d3aab8,ethereum(implied),benign_general,F00262,F00203,F00262,F00315
0xa99aaa7cb2077d6d54773b17385998167e26d148,ethereum(implied),benign_general,F00263,F00204,F00263,F00316
0xf301001e2f91998e9a47ba124e35c31a1b9ffeba,ethereum(implied),benign_general,F00264,F00205,F00264,F00317
0x71c1ab6c2691aeaee151f92f3fafd5152dfa5fab,ethereum(implied),benign_general,F00265,F00206,F00265,F00318
0x4d7a137a08413a6559419fd7a583473e1684c941,ethereum(implied),benign_general,F00246,F00190,F00246,F00299
0xc6b16232a5003c95a300dd295c7d8e54508a5939,ethereum(implied),benign_general,F00251,F00195,F00251,F00304
0x765c013f9b256c893de10acf9ff256526158ec94,ethereum(implied),benign_general,F00266,F00207,F00266,F00319
0x07d803931c443b2a06385c3248f3305a0f2e7dcb,ethereum(implied),benign_general,F00267,F00208,F00267,F00320
0x7979ca3f489eddf0a4a178c98b8326068348fe69,ethereum(implied),benign_general,F00227,F00172,F00227,F00283
0x36b1e9b470d261cb55ec6bfecb49e52eda74d150,ethereum(implied),benign_general,F00227,F00172,F00227,F00277
0xdfad195f91e1591ae8eb4c1c7183185cef58864d,ethereum(implied),benign_general,F00268,F00209,F00268,F00321
0xb98f6ce99cdecfe891edef1441a434399ce8a281,ethereum(implied),benign_general,F00228,F00173,F00228,F00278
0x3bb15b9dd499896ec16d2fd4671023e93246a953,ethereum(implied),benign_general,F00225,F00170,F00225,F00275
0x5c3530fe8b4c07ffb98f011cee6df3f2f0a43e0c,ethereum(implied),benign_general,F00269,F00210,F00269,F00322
0xd093a2c63cab4a2b561806d73b6396352520c3aa,ethereum(implied),benign_general,F00230,F00175,F00230,F00280
0xa1266cd7392bc98d4db72abfd919d487f021a4cc,ethereum(implied),benign_general,F00270,F00170,F00270,F00323
0x9568bdfc0c438bce88a7574e1107d693e0f06b5e,ethereum(implied),benign_general,F00230,F00175,F00230,F00280
0x1a8157cc2590798473c161e96c707f6b8bb96151,ethereum(implied),benign_general,F00271,F00211,F00271,F00324
0x9585528c2b9fc2cd0a8692d0da5c9b631c953786,ethereum(implied),benign_general,F00227,F00172,F00227,F00291
0xde557179e978dcb60f8af2236b92056d28004d4b,ethereum(implied),benign_general,F00272,F00212,F00272,F00325
0x0cbb05cea810e89cdb7083033c16d5ab2b520661,ethereum(implied),benign_general,F00251,F00195,F00251,F00304
0x75bc012fa81df052bafc4ef9255af29b6c4e5301,ethereum(implied),benign_general,F00273,F00213,F00273,F00326
0x45306bc13b202ddc5870143977d2c9657fb3e1ae,ethereum(implied),benign_general,F00274,F00214,F00274,F00327
