review_id,contract_address,exact_bytecode_hash,bytecode_family_id,represented_contract_count,verified_project_name,coverage_status,llm_label,llm_confidence,llm_explanation,evidence_summary,decision,final_label,final_confidence,comment,llm_risk_categories,llm_uncertainties,represented_addresses,bytecode_length,first_observed_block,authorization_frequency,evidence_path,explorer_link,diagnostic_reasons,llm_evidence_detail,guard_semantics_observed,prompt_version
V2-0171,0x5e2d13c8bc715749fd8a616705806b0f9d9b7a1a,3e054cd87da4f0b66f8447be8661dbc73fc2c97adf9ced20b6e6c6f859491997,FAM00204,1,,PARTIAL,U,medium,"0x5e2d13c8bc715749fd8a616705806b0f9d9b7a1a: control-flow coverage is incomplete (dangerous capabilities present in executable code were never reached by the traversal: DELEGATECALLx1), so whether the reachable capabilities are protected cannot be determined.","exec=17008B; reachable_dangerous=37; unguarded_dangerous=0; unguarded_targets(calldata=0,const=0,unresolved=0,critical=0); guards=87 (strong=4); ecrecover=False; coverage=PARTIAL; why_partial=dangerous capabilities present in executable code were never reached by the traversal: DELEGATECALLx1",ACCEPT_LLM_LABEL,U,medium,,insufficient_control_flow_coverage,dangerous capabilities present in executable code were never reached by the traversal: DELEGATECALLx1,0x5e2d13c8bc715749fd8a616705806b0f9d9b7a1a,17008,25597644,63,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x5e2d13c8bc715749fd8a616705806b0f9d9b7a1a.json,https://etherscan.io/address/0x5e2d13c8bc715749fd8a616705806b0f9d9b7a1a,low_confidence; analyzer_disagreement_present_but_unreached; proxy_or_delegatecall; no_recognizable_solidity_metadata,reachable dangerous operations found: 37 | strong authorization guards observed: 4 (hardcoded_address_check),"hardcoded_address_check (msg.sender compared against a fixed address literal) | storage_condition (e.g. initialized flag, paused flag, or an authority slot)",v3
V2-0174,0x3efe7fe04bed5f9e7150897a9d57fe8d16eeccd1,3f95222364176dec9f05648fb1fe97ad261238cd4fedf2396cf8882a6fce4894,FAM00061,5,,COMPLETE,B,medium,0x3efe7fe04bed5f9e7150897a9d57fe8d16eeccd1: reachable capabilities are protected by authorization checks under complete analysis.,"exec=1901B; reachable_dangerous=1; unguarded_dangerous=0; unguarded_targets(calldata=0,const=0,unresolved=0,critical=0); guards=3 (strong=2); ecrecover=True; coverage=COMPLETE",ACCEPT_LLM_LABEL,B,medium,,,No verified source on Sourcify; conclusion rests on bytecode evidence only.,0x1c32b62005e496dad37cd6fc30fc1c45d41a0862;0x3efe7fe04bed5f9e7150897a9d57fe8d16eeccd1;0x810b0c57e28369e0eec3b5ae3544c6c309bce005;0xe1cd82b4cc8ff8ca948b5d80a0b92915e3e5e701;0xe870793621d4e2694dce54b8d51d23bd107d9fbe,1954,25692532,81,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x3efe7fe04bed5f9e7150897a9d57fe8d16eeccd1.json,https://etherscan.io/address/0x3efe7fe04bed5f9e7150897a9d57fe8d16eeccd1,label_changed_v1_B_to_v2_R2,"every reachable dangerous operation (CALLx1) is dominated by a caller or signature guard | guards: 2 strong (self_call_check, signature_authorization) | contract reaches ecrecover (signature-based authorization present)","self_call_check (msg.sender == address(this)) — the canonical EIP-7702 pattern | signature_authorization (branch depends on an ecrecover result) | storage_condition (e.g. initialized flag, paused flag, or an authority slot)",v3
V2-0178,0x027f5eed8c0f8b9d8e68f60dc437175af7b52ff9,4151a6e2cfed240879be022ba71bb876e75ed366002d9ef070ba0af1773c0219,FAM00017,1,,COMPLETE,B,medium,0x027f5eed8c0f8b9d8e68f60dc437175af7b52ff9: reachable capabilities are protected by authorization checks under complete analysis.,"exec=3633B; reachable_dangerous=1; unguarded_dangerous=0; unguarded_targets(calldata=0,const=0,unresolved=0,critical=0); guards=3 (strong=2); ecrecover=True; coverage=COMPLETE",ACCEPT_LLM_LABEL,B,medium,,,No verified source on Sourcify; conclusion rests on bytecode evidence only.,0x027f5eed8c0f8b9d8e68f60dc437175af7b52ff9,3686,25595452,19400,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x027f5eed8c0f8b9d8e68f60dc437175af7b52ff9.json,https://etherscan.io/address/0x027f5eed8c0f8b9d8e68f60dc437175af7b52ff9,label_changed_v1_B_to_v2_R2,"every reachable dangerous operation (CALLx1) is dominated by a caller or signature guard | guards: 2 strong (self_call_check, signature_authorization) | contract reaches ecrecover (signature-based authorization present)","self_call_check (msg.sender == address(this)) — the canonical EIP-7702 pattern | signature_authorization (branch depends on an ecrecover result) | storage_condition (e.g. initialized flag, paused flag, or an authority slot)",v3
V2-0179,0x0000004a25e070e8ca902cb5d6cb7c90dfd00000,4183591cc14f149380acb71646c7bf53ef8807b6eb3e34be62a25d10202b89ac,FAM00008,1,,COMPLETE,R1,medium,0x0000004a25e070e8ca902cb5d6cb7c90dfd00000: unprotected_call_to_caller_chosen_target — a dangerous operation is reachable with no dominating authorization check under complete coverage.,"exec=11240B; reachable_dangerous=7; unguarded_dangerous=2; unguarded_targets(calldata=2,const=0,unresolved=0,critical=0); guards=22 (strong=5); ecrecover=True; coverage=COMPLETE",ACCEPT_LLM_LABEL,R1,medium,,unprotected_call_to_caller_chosen_target,"Some flagged path is additionally gated by a storage-derived condition (e.g. an initialized/paused flag or a stored config value). That is not caller authorization, but a reviewer should confirm the condition cannot itself act as an access control -- validated on the R1 sample as the most common secondary pattern (7 of 25). | The contract reaches ecrecover; if authorization is enforced by a signature check the traversal did not associate with these sites, protection may exist.",0x0000004a25e070e8ca902cb5d6cb7c90dfd00000,11293,25605928,4,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x0000004a25e070e8ca902cb5d6cb7c90dfd00000.json,https://etherscan.io/address/0x0000004a25e070e8ca902cb5d6cb7c90dfd00000,r1_case; label_changed_v1_R2_to_v2_R1,"2 reachable call site(s) whose callee address is taken from calldata, on a path passing no caller or signature guard | the contract does contain 5 strong guard(s) (hardcoded_address_check, storage_based_caller_check), but none dominates the paths above | control-flow coverage is COMPLETE, so this is an observed unprotected path rather than an unexplored region","hardcoded_address_check (msg.sender compared against a fixed address literal) | storage_based_caller_check (msg.sender compared against a stored authority) | storage_condition (e.g. initialized flag, paused flag, or an authority slot)",v3
V2-0185,0xb2004c53c80dd73026fae596645341d2e54f1a1a,42eb95cb2c1507c372c8bebd2f480d149bd7bbde63b8bd66d8b11ec2c8a3a8ec,FAM00330,1,SOURCIFY_VERIFIED_UNNAMED,COMPLETE,B,high,0xb2004c53c80dd73026fae596645341d2e54f1a1a: reachable capabilities are protected by authorization checks under complete analysis.,"exec=5879B; reachable_dangerous=5; unguarded_dangerous=0; unguarded_targets(calldata=0,const=0,unresolved=0,critical=0); guards=5 (strong=5); ecrecover=False; coverage=COMPLETE",ACCEPT_LLM_LABEL,B,high,,,,0xb2004c53c80dd73026fae596645341d2e54f1a1a,5932,25597689,6,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xb2004c53c80dd73026fae596645341d2e54f1a1a.json,https://etherscan.io/address/0xb2004c53c80dd73026fae596645341d2e54f1a1a,verified_source; label_changed_v1_B_to_v2_R2,every reachable dangerous operation (CALLx5) is dominated by a caller or signature guard | guards: 5 strong (hardcoded_address_check),hardcoded_address_check (msg.sender compared against a fixed address literal),v3
V2-0186,0x1921c249cb274974d8b744c25efb9426441d5d0d,43a565ab413a3a497262a34f5139730ec66fdd95db5f1fb01515bfc6c9f4a985,FAM00069,1,,COMPLETE,B,medium,0x1921c249cb274974d8b744c25efb9426441d5d0d: reachable capabilities are protected by authorization checks under complete analysis.,"exec=1394B; reachable_dangerous=1; unguarded_dangerous=0; unguarded_targets(calldata=0,const=0,unresolved=0,critical=0); guards=1 (strong=1); ecrecover=False; coverage=COMPLETE",ACCEPT_LLM_LABEL,B,medium,,,No verified source on Sourcify; conclusion rests on bytecode evidence only.,0x1921c249cb274974d8b744c25efb9426441d5d0d,1447,25632169,95,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x1921c249cb274974d8b744c25efb9426441d5d0d.json,https://etherscan.io/address/0x1921c249cb274974d8b744c25efb9426441d5d0d,u_case; analyzer_disagreement_present_but_unreached; label_changed_v1_B_to_v2_U,every reachable dangerous operation (CALLx1) is dominated by a caller or signature guard | guards: 1 strong (hardcoded_address_check),hardcoded_address_check (msg.sender compared against a fixed address literal),v3
V2-0189,0x5875d41c1261002786005199dab0cbfc396c680f,44b6a4fa40a5de9d0e8ba68a95005caf905a57c643a3591978bce4aeb01dc45c,FAM00196,1,,COMPLETE,B,medium,0x5875d41c1261002786005199dab0cbfc396c680f: reachable capabilities are protected by authorization checks under complete analysis.,"exec=4949B; reachable_dangerous=2; unguarded_dangerous=0; unguarded_targets(calldata=0,const=0,unresolved=0,critical=0); guards=7 (strong=4); ecrecover=True; coverage=COMPLETE",ACCEPT_LLM_LABEL,B,medium,,,No verified source on Sourcify; conclusion rests on bytecode evidence only.,0x5875d41c1261002786005199dab0cbfc396c680f,5002,25673212,3,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x5875d41c1261002786005199dab0cbfc396c680f.json,https://etherscan.io/address/0x5875d41c1261002786005199dab0cbfc396c680f,,"every reachable dangerous operation (CALLx2) is dominated by a caller or signature guard | guards: 4 strong (hardcoded_address_check, self_call_check, signature_authorization) | contract reaches ecrecover (signature-based authorization present)","hardcoded_address_check (msg.sender compared against a fixed address literal) | self_call_check (msg.sender == address(this)) — the canonical EIP-7702 pattern | signature_authorization (branch depends on an ecrecover result) | storage_condition (e.g. initialized flag, paused flag, or an authority slot)",v3
V2-0192,0xb84076cad6043ad43712fb1930b1f5b3e31e3ef2,45779e50553602caa5baacd71e97a6ee7b21749c63da12fee4a0a079bc117ae1,FAM00338,1,,COMPLETE,R1,medium,0xb84076cad6043ad43712fb1930b1f5b3e31e3ef2: unprotected_call_to_caller_chosen_target — a dangerous operation is reachable with no dominating authorization check under complete coverage.,"exec=2518B; reachable_dangerous=2; unguarded_dangerous=2; unguarded_targets(calldata=1,const=1,unresolved=0,critical=0); guards=0 (strong=0); ecrecover=False; coverage=COMPLETE",ACCEPT_LLM_LABEL,R1,medium,,unprotected_call_to_caller_chosen_target,,0xb84076cad6043ad43712fb1930b1f5b3e31e3ef2,2571,25596622,12,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xb84076cad6043ad43712fb1930b1f5b3e31e3ef2.json,https://etherscan.io/address/0xb84076cad6043ad43712fb1930b1f5b3e31e3ef2,r1_case; label_changed_v1_B_to_v2_R1,"1 reachable call site(s) whose callee address is taken from calldata, on a path passing no caller or signature guard | the contract does contain 0 strong guard(s), but none dominates the paths above | control-flow coverage is COMPLETE, so this is an observed unprotected path rather than an unexplored region",,v3
V2-0194,0x46c80a57d5f6b7bf071156ed89ed36731fca1323,46c18631fb76969bd3f3070a265af79dedac1924742fd3495eabf0ccd75871b2,FAM00016,1,,PARTIAL,U,medium,"0x46c80a57d5f6b7bf071156ed89ed36731fca1323: control-flow coverage is incomplete (dangerous capabilities present in executable code were never reached by the traversal: CREATE2x1), so whether the reachable capabilities are protected cannot be determined.","exec=13527B; reachable_dangerous=21; unguarded_dangerous=13; unguarded_targets(calldata=0,const=6,unresolved=7,critical=0); guards=10 (strong=1); ecrecover=False; coverage=PARTIAL; why_partial=dangerous capabilities present in executable code were never reached by the traversal: CREATE2x1",ACCEPT_LLM_LABEL,U,medium,,insufficient_control_flow_coverage,dangerous capabilities present in executable code were never reached by the traversal: CREATE2x1,0x46c80a57d5f6b7bf071156ed89ed36731fca1323,13527,25611617,1,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x46c80a57d5f6b7bf071156ed89ed36731fca1323.json,https://etherscan.io/address/0x46c80a57d5f6b7bf071156ed89ed36731fca1323,low_confidence; analyzer_disagreement_present_but_unreached; no_recognizable_solidity_metadata,reachable dangerous operations found: 21 | strong authorization guards observed: 1 (hardcoded_address_check),"hardcoded_address_check (msg.sender compared against a fixed address literal) | storage_condition (e.g. initialized flag, paused flag, or an authority slot)",v3
V2-0195,0x6640c1cccaf07dbe765ec05e294fe427cc92831c,46e5f5b6ae6b62f7e81bd4c1b0d057bffed95dd58187c4acc11c755b112453ec,FAM00214,1,,COMPLETE,B,medium,0x6640c1cccaf07dbe765ec05e294fe427cc92831c: dangerous operations are either guard-dominated or restricted to fixed callee addresses under complete analysis.,"exec=4569B; reachable_dangerous=5; unguarded_dangerous=2; unguarded_targets(calldata=0,const=2,unresolved=0,critical=0); guards=5 (strong=5); ecrecover=True; coverage=COMPLETE",ACCEPT_LLM_LABEL,B,medium,,unguarded_call_to_fixed_callee,"Callee addresses are fixed, but calldata forwarded to those fixed callees was not modelled; a fixed callee that itself moves assets on behalf of the caller would not be distinguished here. | No verified source on Sourcify; conclusion rests on bytecode evidence only.",0x6640c1cccaf07dbe765ec05e294fe427cc92831c,4622,25663118,1,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x6640c1cccaf07dbe765ec05e294fe427cc92831c.json,https://etherscan.io/address/0x6640c1cccaf07dbe765ec05e294fe427cc92831c,label_changed_v1_B_to_v2_R2,"2 reachable unguarded call site(s), all to fixed constant callee addresses — the caller cannot redirect them | guards: 5 strong (hardcoded_address_check, self_call_check, signature_authorization) | contract reaches ecrecover (signature-based authorization present)",hardcoded_address_check (msg.sender compared against a fixed address literal) | self_call_check (msg.sender == address(this)) — the canonical EIP-7702 pattern | signature_authorization (branch depends on an ecrecover result),v3
V2-0197,0xd1945bda1c461f68e0157e14c4f97ee3a6444f22,4782603fea5771052acabd0a8b4ba04fd276a51504feb395c8bfe7f7157cae48,FAM00374,1,,PARTIAL,U,medium,"0xd1945bda1c461f68e0157e14c4f97ee3a6444f22: control-flow coverage is incomplete (a reachable DELEGATECALL has an unresolved (non-constant) target), so whether the reachable capabilities are protected cannot be determined.","exec=455B; reachable_dangerous=1; unguarded_dangerous=1; unguarded_targets(calldata=0,const=0,unresolved=1,critical=1); guards=0 (strong=0); ecrecover=False; coverage=PARTIAL; why_partial=a reachable DELEGATECALL has an unresolved (non-constant) target",ACCEPT_LLM_LABEL,U,medium,,unresolved_proxy_target,a reachable DELEGATECALL has an unresolved (non-constant) target,0xd1945bda1c461f68e0157e14c4f97ee3a6444f22,508,25595321,132,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xd1945bda1c461f68e0157e14c4f97ee3a6444f22.json,https://etherscan.io/address/0xd1945bda1c461f68e0157e14c4f97ee3a6444f22,low_confidence; proxy_or_delegatecall,reachable dangerous operations found: 1 | strong authorization guards observed: 0,,v3
V2-0199,0x74590823134e5523d1ab6c70b0de1bb8f840c69e,480ff0622c5f54708251fb0fd52f50c3c8a9d9c6649beadbc692d96d0068180b,FAM00240,1,,COMPLETE,B,medium,0x74590823134e5523d1ab6c70b0de1bb8f840c69e: reachable capabilities are protected by authorization checks under complete analysis.,"exec=2630B; reachable_dangerous=1; unguarded_dangerous=0; unguarded_targets(calldata=0,const=0,unresolved=0,critical=0); guards=4 (strong=2); ecrecover=True; coverage=COMPLETE",ACCEPT_LLM_LABEL,B,medium,,,No verified source on Sourcify; conclusion rests on bytecode evidence only.,0x74590823134e5523d1ab6c70b0de1bb8f840c69e,2683,25599557,10,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x74590823134e5523d1ab6c70b0de1bb8f840c69e.json,https://etherscan.io/address/0x74590823134e5523d1ab6c70b0de1bb8f840c69e,label_changed_v1_B_to_v2_R2,"every reachable dangerous operation (CALLx1) is dominated by a caller or signature guard | guards: 2 strong (self_call_check, signature_authorization) | contract reaches ecrecover (signature-based authorization present)","self_call_check (msg.sender == address(this)) — the canonical EIP-7702 pattern | signature_authorization (branch depends on an ecrecover result) | storage_condition (e.g. initialized flag, paused flag, or an authority slot)",v3
V2-0200,0x186bafe61c84ba5f0e627da1876c3888d7e20934,48ac52b6b286131fb90f7a6ff85b45c6fa6fd5caf18fdca55fc554a14fd14a44,FAM00016,1,,PARTIAL,U,medium,"0x186bafe61c84ba5f0e627da1876c3888d7e20934: control-flow coverage is incomplete (dangerous capabilities present in executable code were never reached by the traversal: CREATEx1, CREATE2x1), so whether the reachable capabilities are protected cannot be determined.","exec=13527B; reachable_dangerous=21; unguarded_dangerous=13; unguarded_targets(calldata=0,const=6,unresolved=7,critical=0); guards=10 (strong=1); ecrecover=False; coverage=PARTIAL; why_partial=dangerous capabilities present in executable code were never reached by the traversal: CREATEx1, CREATE2x1",ACCEPT_LLM_LABEL,U,medium,,insufficient_control_flow_coverage,"dangerous capabilities present in executable code were never reached by the traversal: CREATEx1, CREATE2x1",0x186bafe61c84ba5f0e627da1876c3888d7e20934,13527,25596729,1,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x186bafe61c84ba5f0e627da1876c3888d7e20934.json,https://etherscan.io/address/0x186bafe61c84ba5f0e627da1876c3888d7e20934,low_confidence; analyzer_disagreement_present_but_unreached; no_recognizable_solidity_metadata,reachable dangerous operations found: 21 | strong authorization guards observed: 1 (hardcoded_address_check),"hardcoded_address_check (msg.sender compared against a fixed address literal) | storage_condition (e.g. initialized flag, paused flag, or an authority slot)",v3
V2-0204,0x901050f96654e0ad017b48da4061563020039d11,49c326cfbe73cd8e22a20fe690fd3d2426c70ea83f93ea8a1111eef082455680,FAM00016,1,,PARTIAL,U,medium,"0x901050f96654e0ad017b48da4061563020039d11: control-flow coverage is incomplete (dangerous capabilities present in executable code were never reached by the traversal: CREATE2x1), so whether the reachable capabilities are protected cannot be determined.","exec=13527B; reachable_dangerous=21; unguarded_dangerous=13; unguarded_targets(calldata=0,const=6,unresolved=7,critical=0); guards=10 (strong=1); ecrecover=False; coverage=PARTIAL; why_partial=dangerous capabilities present in executable code were never reached by the traversal: CREATE2x1",ACCEPT_LLM_LABEL,U,medium,,insufficient_control_flow_coverage,dangerous capabilities present in executable code were never reached by the traversal: CREATE2x1,0x901050f96654e0ad017b48da4061563020039d11,13527,25628012,1,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x901050f96654e0ad017b48da4061563020039d11.json,https://etherscan.io/address/0x901050f96654e0ad017b48da4061563020039d11,low_confidence; analyzer_disagreement_present_but_unreached; no_recognizable_solidity_metadata,reachable dangerous operations found: 21 | strong authorization guards observed: 1 (hardcoded_address_check),"hardcoded_address_check (msg.sender compared against a fixed address literal) | storage_condition (e.g. initialized flag, paused flag, or an authority slot)",v3
V2-0205,0x331897e3f5fe6c53480bcea6ca6fc0d5c544a0bc,4a248f64061c51ed65f1e4502b3db16b4f667a36dc039b196bec0b78039a7c10,FAM00119,1,,PARTIAL,U,medium,"0x331897e3f5fe6c53480bcea6ca6fc0d5c544a0bc: control-flow coverage is incomplete (dangerous capabilities present in executable code were never reached by the traversal: CREATE2x1), so whether the reachable capabilities are protected cannot be determined.","exec=23915B; reachable_dangerous=55; unguarded_dangerous=0; unguarded_targets(calldata=0,const=0,unresolved=0,critical=0); guards=117 (strong=5); ecrecover=False; coverage=PARTIAL; why_partial=dangerous capabilities present in executable code were never reached by the traversal: CREATE2x1",ACCEPT_LLM_LABEL,U,medium,,insufficient_control_flow_coverage,dangerous capabilities present in executable code were never reached by the traversal: CREATE2x1,0x331897e3f5fe6c53480bcea6ca6fc0d5c544a0bc,23915,25663162,957,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x331897e3f5fe6c53480bcea6ca6fc0d5c544a0bc.json,https://etherscan.io/address/0x331897e3f5fe6c53480bcea6ca6fc0d5c544a0bc,low_confidence; analyzer_disagreement_present_but_unreached; no_recognizable_solidity_metadata,reachable dangerous operations found: 55 | strong authorization guards observed: 5 (hardcoded_address_check),"hardcoded_address_check (msg.sender compared against a fixed address literal) | storage_condition (e.g. initialized flag, paused flag, or an authority slot)",v3
V2-0209,0xd35405b811ed9df42de0ef843eda1da8eb26edce,4b4ef361d113dfd101d0d9735c4107c47824dc994aa0f79361813e34c2479a1f,FAM00379,1,,COMPLETE,B,medium,0xd35405b811ed9df42de0ef843eda1da8eb26edce: reachable capabilities are protected by authorization checks under complete analysis.,"exec=4711B; reachable_dangerous=1; unguarded_dangerous=0; unguarded_targets(calldata=0,const=0,unresolved=0,critical=0); guards=3 (strong=1); ecrecover=True; coverage=COMPLETE",ACCEPT_LLM_LABEL,B,medium,,,No verified source on Sourcify; conclusion rests on bytecode evidence only.,0xd35405b811ed9df42de0ef843eda1da8eb26edce,4764,25625334,7,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xd35405b811ed9df42de0ef843eda1da8eb26edce.json,https://etherscan.io/address/0xd35405b811ed9df42de0ef843eda1da8eb26edce,label_changed_v1_B_to_v2_R2,every reachable dangerous operation (CALLx1) is dominated by a caller or signature guard | guards: 1 strong (signature_authorization) | contract reaches ecrecover (signature-based authorization present),"signature_authorization (branch depends on an ecrecover result) | storage_condition (e.g. initialized flag, paused flag, or an authority slot)",v3
V2-0211,0xc8417a2a8527e9b983b95ee88aeda40a3d8db9b6,4b7fe8efe19ec90b15f4bd7f2ca0fd44eae68775f60f3a97cd6e631efdc2acde,FAM00016,1,,PARTIAL,U,medium,"0xc8417a2a8527e9b983b95ee88aeda40a3d8db9b6: control-flow coverage is incomplete (dangerous capabilities present in executable code were never reached by the traversal: CREATE2x1), so whether the reachable capabilities are protected cannot be determined.","exec=13527B; reachable_dangerous=21; unguarded_dangerous=13; unguarded_targets(calldata=0,const=6,unresolved=7,critical=0); guards=10 (strong=1); ecrecover=False; coverage=PARTIAL; why_partial=dangerous capabilities present in executable code were never reached by the traversal: CREATE2x1",ACCEPT_LLM_LABEL,U,medium,,insufficient_control_flow_coverage,dangerous capabilities present in executable code were never reached by the traversal: CREATE2x1,0xc8417a2a8527e9b983b95ee88aeda40a3d8db9b6,13527,25603815,1,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xc8417a2a8527e9b983b95ee88aeda40a3d8db9b6.json,https://etherscan.io/address/0xc8417a2a8527e9b983b95ee88aeda40a3d8db9b6,low_confidence; analyzer_disagreement_present_but_unreached; no_recognizable_solidity_metadata,reachable dangerous operations found: 21 | strong authorization guards observed: 1 (hardcoded_address_check),"hardcoded_address_check (msg.sender compared against a fixed address literal) | storage_condition (e.g. initialized flag, paused flag, or an authority slot)",v3
V2-0217,0xf7a97eb845f31b114c1e662b8c4a0e06c480829e,4edd7802edd555bff5be043e247888330e6ccf927ce5742ead056eb8988a9f05,FAM00016,1,,PARTIAL,U,medium,"0xf7a97eb845f31b114c1e662b8c4a0e06c480829e: control-flow coverage is incomplete (dangerous capabilities present in executable code were never reached by the traversal: CREATE2x1), so whether the reachable capabilities are protected cannot be determined.","exec=13527B; reachable_dangerous=21; unguarded_dangerous=13; unguarded_targets(calldata=0,const=6,unresolved=7,critical=0); guards=10 (strong=1); ecrecover=False; coverage=PARTIAL; why_partial=dangerous capabilities present in executable code were never reached by the traversal: CREATE2x1",ACCEPT_LLM_LABEL,U,medium,,insufficient_control_flow_coverage,dangerous capabilities present in executable code were never reached by the traversal: CREATE2x1,0xf7a97eb845f31b114c1e662b8c4a0e06c480829e,13527,25628015,1,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xf7a97eb845f31b114c1e662b8c4a0e06c480829e.json,https://etherscan.io/address/0xf7a97eb845f31b114c1e662b8c4a0e06c480829e,low_confidence; analyzer_disagreement_present_but_unreached; no_recognizable_solidity_metadata,reachable dangerous operations found: 21 | strong authorization guards observed: 1 (hardcoded_address_check),"hardcoded_address_check (msg.sender compared against a fixed address literal) | storage_condition (e.g. initialized flag, paused flag, or an authority slot)",v3
V2-0219,0xfd0bedfcc267a97faeda2a199a159c6f2d8fe7f1,4f40243c75bb48f3d003a8962c10b189ff9d932f64f602214501d53c84f7558c,FAM00449,1,,COMPLETE,R1,medium,0xfd0bedfcc267a97faeda2a199a159c6f2d8fe7f1: unprotected_call_to_caller_chosen_target — a dangerous operation is reachable with no dominating authorization check under complete coverage.,"exec=84B; reachable_dangerous=2; unguarded_dangerous=2; unguarded_targets(calldata=1,const=1,unresolved=0,critical=0); guards=0 (strong=0); ecrecover=False; coverage=COMPLETE",ACCEPT_LLM_LABEL,R1,medium,,unprotected_call_to_caller_chosen_target,,0xfd0bedfcc267a97faeda2a199a159c6f2d8fe7f1,84,25610180,4,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xfd0bedfcc267a97faeda2a199a159c6f2d8fe7f1.json,https://etherscan.io/address/0xfd0bedfcc267a97faeda2a199a159c6f2d8fe7f1,r1_case; label_changed_v1_R2_to_v2_R1; no_recognizable_solidity_metadata,"1 reachable call site(s) whose callee address is taken from calldata, on a path passing no caller or signature guard | the contract does contain 0 strong guard(s), but none dominates the paths above | control-flow coverage is COMPLETE, so this is an observed unprotected path rather than an unexplored region",,v3
V2-0222,0xabc7702001069fd36a9823afa34b8cf8b943c3f0,4fc359ec01f8b10065be61b2255a50ba78a6dfcaea7901067f8cef9c30861959,FAM00327,1,,COMPLETE,B,medium,0xabc7702001069fd36a9823afa34b8cf8b943c3f0: dangerous operations are either guard-dominated or restricted to fixed callee addresses under complete analysis.,"exec=4007B; reachable_dangerous=4; unguarded_dangerous=1; unguarded_targets(calldata=0,const=1,unresolved=0,critical=0); guards=9 (strong=9); ecrecover=True; coverage=COMPLETE",ACCEPT_LLM_LABEL,B,medium,,unguarded_call_to_fixed_callee,"Callee addresses are fixed, but calldata forwarded to those fixed callees was not modelled; a fixed callee that itself moves assets on behalf of the caller would not be distinguished here. | No verified source on Sourcify; conclusion rests on bytecode evidence only.",0xabc7702001069fd36a9823afa34b8cf8b943c3f0,4007,25672430,1,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xabc7702001069fd36a9823afa34b8cf8b943c3f0.json,https://etherscan.io/address/0xabc7702001069fd36a9823afa34b8cf8b943c3f0,label_changed_v1_B_to_v2_R2; no_recognizable_solidity_metadata,"1 reachable unguarded call site(s), all to fixed constant callee addresses — the caller cannot redirect them | guards: 9 strong (hardcoded_address_check, self_call_check, signature_authorization) | contract reaches ecrecover (signature-based authorization present)",hardcoded_address_check (msg.sender compared against a fixed address literal) | self_call_check (msg.sender == address(this)) — the canonical EIP-7702 pattern | signature_authorization (branch depends on an ecrecover result),v3
V2-0223,0x0786e216d94b5dae9bd0cc502c07c6f774808c93,505919fa18e0fa02d066666af85a9637adc9b9a51e086428d32914b87e22c1b9,FAM00028,1,SOURCIFY_VERIFIED_UNNAMED,COMPLETE,B,high,0x0786e216d94b5dae9bd0cc502c07c6f774808c93: reachable capabilities are protected by authorization checks under complete analysis.,"exec=3806B; reachable_dangerous=1; unguarded_dangerous=0; unguarded_targets(calldata=0,const=0,unresolved=0,critical=0); guards=3 (strong=3); ecrecover=True; coverage=COMPLETE",ACCEPT_LLM_LABEL,B,high,,,,0x0786e216d94b5dae9bd0cc502c07c6f774808c93,3859,25681989,1,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x0786e216d94b5dae9bd0cc502c07c6f774808c93.json,https://etherscan.io/address/0x0786e216d94b5dae9bd0cc502c07c6f774808c93,verified_source; proxy_or_delegatecall,"every reachable dangerous operation (CALLx1) is dominated by a caller or signature guard | guards: 3 strong (hardcoded_address_check, self_call_check, signature_authorization) | contract reaches ecrecover (signature-based authorization present)",hardcoded_address_check (msg.sender compared against a fixed address literal) | self_call_check (msg.sender == address(this)) — the canonical EIP-7702 pattern | signature_authorization (branch depends on an ecrecover result),v3
