experiment_id,outer_fold,recipient_sid,recipient_address,recipient_family,recipient_partition,recipient_label,donor_sid,donor_address,donor_family,donor_partition_pool,donor_subset,condition,flooding_fraction,segment_index,byte_offset,byte_length,copied_segment_sha256,transformation_seed,rng_domain
GMUTVOL_V2,1,optimism:0xd0f210c83b4b3ebf75efd8e2654c75c29451763f,0xd0f210c83b4b3ebf75efd8e2654c75c29451763f,F00041,test,0,ethereum(implied):0x9c8d7700aac260e6e1e67ef1e395803a537608b2,0x9c8d7700aac260e6e1e67ef1e395803a537608b2,F00554,test,benign_general,GVOL:F50,0.5,0,3081,2285,9f436e3c6ea265fe4e3f84af074af2aabd41837518fa4311269e0b3baf625f95,7035334176239295839,test
GMUTVOL_V2,1,optimism:0xa6b325a8ba148e17c5e420fd41714cfea5c9938d,0xa6b325a8ba148e17c5e420fd41714cfea5c9938d,F00667,test,0,ethereum(implied):0x00b4e2bd9778798a7048b4e06ddbe9b758cb3b24,0x00b4e2bd9778798a7048b4e06ddbe9b758cb3b24,F00260,test,benign_general,GVOL:F50,0.5,0,13221,5576,008fdcca58c8190fa020127115f6f7886495976fd7cd613d52f469eba9100742,13538654364773406603,test
GMUTVOL_V2,1,optimism:0x7f4c01c0909f010b1ac48b276cccb09006884b70,0x7f4c01c0909f010b1ac48b276cccb09006884b70,F00718,test,0,ethereum(implied):0xdc3344df955f2f9e13eb3500f0479a1bc874d892,0xdc3344df955f2f9e13eb3500f0479a1bc874d892,F00296,test,benign_general,GVOL:F50,0.5,0,2672,536,71d98c3e966eed9899d27621cc05413153e360f7b5e183ad99888d69fbcb545e,10601482160415336824,test
GMUTVOL_V2,1,optimism:0x3d1f024f6c49677ea0fd0289bac10309f8092563,0x3d1f024f6c49677ea0fd0289bac10309f8092563,F00031,test,0,ethereum(implied):0x421b5b6b050aad9191decabbbe93421a684a6af1,0x421b5b6b050aad9191decabbbe93421a684a6af1,F00348,test,benign_general,GVOL:F50,0.5,0,269,1569,9e20f73b0306d60288d4a9afcb9f26a24e299881d2b5f269c20c09964aa645fb,7190406410581151420,test
GMUTVOL_V2,1,gnosis:0xbac7e770af15d130cd72838ff386f14fbf3e9a3d,0xbac7e770af15d130cd72838ff386f14fbf3e9a3d,F00728,test,0,ethereum(implied):0x00b4e2bd9778798a7048b4e06ddbe9b758cb3b24,0x00b4e2bd9778798a7048b4e06ddbe9b758cb3b24,F00260,test,benign_general,GVOL:F50,0.5,0,9207,8191,275016484b1b5d52aa9f4d225645648912fa05752701fc32ff579ada8ecdefa1,11154076696574241741,test
GMUTVOL_V2,1,gnosis:0xf7178d93726b82ef065af16f7d526906b545c702,0xf7178d93726b82ef065af16f7d526906b545c702,F00031,test,0,ethereum(implied):0x241c26f889f5c3c0a19ca0b3c352502c68c15bb9,0x241c26f889f5c3c0a19ca0b3c352502c68c15bb9,F00229,test,benign_general,GVOL:F50,0.5,0,887,1536,166be005a838a9e0123da2e93bdfa6c825092481f65ba5c973def3e57a9a1b5c,12321060241131265646,test
GMUTVOL_V2,1,gnosis:0xe448be644d5055986c6a74000163aee9181c6818,0xe448be644d5055986c6a74000163aee9181c6818,F00031,test,0,ethereum(implied):0x2b355844c4f98ff316e3b8611ceb703e6f7dd020,0x2b355844c4f98ff316e3b8611ceb703e6f7dd020,F00500,test,benign_general,GVOL:F50,0.5,0,0,561,6e7c9509ddcb93f671935e091d3814fc24dc7aa6d2a949c16f672c8fdef6a394,13408017347351583786,test
GMUTVOL_V2,1,gnosis:0xe448be644d5055986c6a74000163aee9181c6818,0xe448be644d5055986c6a74000163aee9181c6818,F00031,test,0,ethereum(implied):0xf9efa3b387378b0533947db1271ed8a029e03207,0xf9efa3b387378b0533947db1271ed8a029e03207,F00444,test,benign_general,GVOL:F50,0.5,1,18013,975,41e536444c1439f58b95be4629f075ce872e9a7508c2affbcfb0239a00eede82,13408017347351583786,test
GMUTVOL_V2,1,gnosis:0x920f60d5f588aa898ad08ac9ca51d44fcdbd3e2b,0x920f60d5f588aa898ad08ac9ca51d44fcdbd3e2b,F00031,test,0,ethereum(implied):0x502ed02100ea8b10f8d7fc14e0f86633ec2ddada,0x502ed02100ea8b10f8d7fc14e0f86633ec2ddada,F00444,test,benign_general,GVOL:F50,0.5,0,9696,1534,60f943c82cd540e5c9fa35d00cdf4c1a5554fa35cdae39c16c106a672052feb1,15642094776131459875,test
GMUTVOL_V2,1,gnosis:0x63c0c19a282a1b52b07dd5a65b58948a07dae32b,0x63c0c19a282a1b52b07dd5a65b58948a07dae32b,F00215,test,0,ethereum(implied):0x9c8d7700aac260e6e1e67ef1e395803a537608b2,0x9c8d7700aac260e6e1e67ef1e395803a537608b2,F00554,test,benign_general,GVOL:F50,0.5,0,123,5566,68058674f731e12b3f125a68c8361265ee82f8e5de68c1c9756ca4e7452dab55,7520048371170785029,test
GMUTVOL_V2,1,gnosis:0x98f086013854144c61c5e776f12fd5437ee5519b,0x98f086013854144c61c5e776f12fd5437ee5519b,F00031,test,0,ethereum(implied):0xf9efa3b387378b0533947db1271ed8a029e03207,0xf9efa3b387378b0533947db1271ed8a029e03207,F00444,test,benign_general,GVOL:F50,0.5,0,6095,1699,d62588fdbda3f4f2e2e310fcf06c56e3f5a24ec931b55a21138b119d9f0aa9b8,1712671323611290748,test
GMUTVOL_V2,1,gnosis:0xd28fa30a9fbd587169d9d4b79bbe903a5c712122,0xd28fa30a9fbd587169d9d4b79bbe903a5c712122,F00704,test,0,ethereum(implied):0xc64a66a2b4feda1865bd839497e060432d23ed94,0xc64a66a2b4feda1865bd839497e060432d23ed94,F00314,test,benign_general,GVOL:F50,0.5,0,3160,1012,42e498f8a5c52961476b824d2073bc001c1f00118c8dc89da802b9a6e8d91cfd,8035599296902388814,test
GMUTVOL_V2,1,gnosis:0x10e8540b6ee2d52fe2c57d876bd830cbc9b0e366,0x10e8540b6ee2d52fe2c57d876bd830cbc9b0e366,F00734,test,0,ethereum(implied):0xc3663af5a8c28bca22d6193acffdc3a1dd09d371,0xc3663af5a8c28bca22d6193acffdc3a1dd09d371,F00591,test,benign_general,GVOL:F50,0.5,0,199,1,6e340b9cffb37a989ca544e6bb780a2c78901d3fb33738768511a30617afa01d,6858112962859903704,test
GMUTVOL_V2,1,arbitrum:0xd6999651fc0964b9c6b444307a0ab20534a66560,0xd6999651fc0964b9c6b444307a0ab20534a66560,F00728,test,0,ethereum(implied):0x0000067b003116628bf6b300ecef8e42663a32c4,0x0000067b003116628bf6b300ecef8e42663a32c4,F00654,test,benign_general,GVOL:F50,0.5,0,2573,8191,0f5ab9c28adc4b2ad497d6fbba5c07267b8166e3ff649c9133e73af41de3b8f3,10205162948964077264,test
GMUTVOL_V2,1,arbitrum:0x000100abaad02f1cfc8bbe32bd5a564817339e72,0x000100abaad02f1cfc8bbe32bd5a564817339e72,F00692,test,0,ethereum(implied):0xe4812d8db9294e8193d73099e8f585dc69f207b4,0xe4812d8db9294e8193d73099e8f585dc69f207b4,F00395,test,benign_general,GVOL:F50,0.5,0,0,5898,e81c4f5eff53fbb965f68284f7ea5d982600e9b870966b4234a2ccc26ab246e9,17767584689110608583,test
GMUTVOL_V2,1,arbitrum:0x000100abaad02f1cfc8bbe32bd5a564817339e72,0x000100abaad02f1cfc8bbe32bd5a564817339e72,F00692,test,0,ethereum(implied):0xcad72f57387f91661787d463c6be426a2ada6c8b,0xcad72f57387f91661787d463c6be426a2ada6c8b,F00385,test,benign_general,GVOL:F50,0.5,1,2228,2293,94e7b083ae35085924e377cc452b5e81a732f06409e61a66ebc7c097b02441df,17767584689110608583,test
GMUTVOL_V2,1,arbitrum:0xc74b71251ed38585d344e6ab8a3f5375d56b9ef5,0xc74b71251ed38585d344e6ab8a3f5375d56b9ef5,F00743,test,0,ethereum(implied):0xd3063a6b8012cd2a09ff936505c5af5802c67012,0xd3063a6b8012cd2a09ff936505c5af5802c67012,F00373,test,benign_general,GVOL:F50,0.5,0,1579,214,1f6db8c0d4a1ee9f84bf9c02806a1eed3698af8b999b0c807479107b7de29787,11924811077293592669,test
GMUTVOL_V2,1,arbitrum:0xdebc7f8ce3b7bde1f08078706d7a83bcb5dd520b,0xdebc7f8ce3b7bde1f08078706d7a83bcb5dd520b,F00031,test,0,ethereum(implied):0xdd733c00f36c29a2684935e23397da87051e1a08,0xdd733c00f36c29a2684935e23397da87051e1a08,F00442,test,benign_general,GVOL:F50,0.5,0,6070,1536,34d57115d96f394ddd04ba129f38595278e7841f1352938cfc59b17f3988b78d,3597153163500690771,test
GMUTVOL_V2,1,arbitrum:0x5bbbb60feeb93b98014261722a6f0c5faddf96c0,0x5bbbb60feeb93b98014261722a6f0c5faddf96c0,F00695,test,0,ethereum(implied):0x06cc597baac904f3d8d290d543edd0d41d36d3e9,0x06cc597baac904f3d8d290d543edd0d41d36d3e9,F00494,test,benign_general,GVOL:F50,0.5,0,4054,1910,3f11fb1937ffc6b2467a0ed4954dba8238313cdb63b3636c0cf3470d0889148c,18036118896877895194,test
GMUTVOL_V2,1,arbitrum:0x63c0c19a282a1b52b07dd5a65b58948a07dae32b,0x63c0c19a282a1b52b07dd5a65b58948a07dae32b,F00215,test,0,ethereum(implied):0xee481f8632792f8503687e563d08094417a76b6f,0xee481f8632792f8503687e563d08094417a76b6f,F00449,test,benign_general,GVOL:F50,0.5,0,0,2125,2b271d6ae9f4cc5c46e21a2d405d9914da8e7c597aea1222e8371709f30a76da,4202918990363982597,test
GMUTVOL_V2,1,arbitrum:0x63c0c19a282a1b52b07dd5a65b58948a07dae32b,0x63c0c19a282a1b52b07dd5a65b58948a07dae32b,F00215,test,0,ethereum(implied):0xd216b0d5d4bf94eecb44f3d2b37c4d190693ed55,0xd216b0d5d4bf94eecb44f3d2b37c4d190693ed55,F00618,test,benign_general,GVOL:F50,0.5,1,5441,3441,88149fc4580c5752014bbe02b24fe8723a3b6db94863367fee65ffc1a007ca5c,4202918990363982597,test
GMUTVOL_V2,1,arbitrum:0xf7178d93726b82ef065af16f7d526906b545c702,0xf7178d93726b82ef065af16f7d526906b545c702,F00031,test,0,ethereum(implied):0xe4ccbdc2f3b5654c84d84e008da84b25be506781,0xe4ccbdc2f3b5654c84d84e008da84b25be506781,F00484,test,benign_general,GVOL:F50,0.5,0,2845,1534,c2f9acfcd8284b12c76026c24eddac68b73ffee16ef6a17a19cf15a083c298bc,4701315477939978179,test
GMUTVOL_V2,1,arbitrum:0x216abf451f8e9f13d11089a00efd2520c9ffb379,0x216abf451f8e9f13d11089a00efd2520c9ffb379,F00750,test,0,ethereum(implied):0xe4ccbdc2f3b5654c84d84e008da84b25be506781,0xe4ccbdc2f3b5654c84d84e008da84b25be506781,F00484,test,benign_general,GVOL:F50,0.5,0,9450,1678,a81cf5c9ed9c6c88200375dd369d089392a37b384dea57b13a70894e7bf6b6d4,3869748852279715241,test
GMUTVOL_V2,1,arbitrum:0xd9ade0b1ef348f27c67da387a909f97040690a8d,0xd9ade0b1ef348f27c67da387a909f97040690a8d,F00751,test,0,ethereum(implied):0x4a7e23615510cac05ab1f92a741de84f0b6c1466,0x4a7e23615510cac05ab1f92a741de84f0b6c1466,F00430,test,benign_general,GVOL:F50,0.5,0,587,559,5f960093dd412710d445d6339b55453d696d2ae24e2a2a3b6a1d9ff845e0a229,15103910939753806553,test
GMUTVOL_V2,1,arbitrum:0xd407fff07edf3591e0a2546861950d4a40c28dde,0xd407fff07edf3591e0a2546861950d4a40c28dde,F00752,test,0,ethereum(implied):0x2305ab43291ab4e8b4a5f08232cdbb2e1f223e8a,0x2305ab43291ab4e8b4a5f08232cdbb2e1f223e8a,F00260,test,benign_general,GVOL:F50,0.5,0,14691,778,7dea560fd8c0cb49d621e009ba41b24ba86a2c1b2f611aa164c27333dbd0c5e4,3661437496880937306,test
GMUTVOL_V2,1,arbitrum:0xd0f210c83b4b3ebf75efd8e2654c75c29451763f,0xd0f210c83b4b3ebf75efd8e2654c75c29451763f,F00041,test,0,ethereum(implied):0x000cdf477f21018e777f34d6554d98dc216e0276,0x000cdf477f21018e777f34d6554d98dc216e0276,F00343,test,benign_general,GVOL:F50,0.5,0,2367,2285,8b2ea55b70c58f93076c1c4f3e832a04da1b038435c2e9e055b1bd4358cc37ec,182497798545031165,test
GMUTVOL_V2,1,arbitrum:0xadf079f8367ea1a3a73a98b19deae0e278cfe2f8,0xadf079f8367ea1a3a73a98b19deae0e278cfe2f8,F00752,test,0,ethereum(implied):0xb737c29320788a1c33711044d99cc2d7bb2e6587,0xb737c29320788a1c33711044d99cc2d7bb2e6587,F00633,test,benign_general,GVOL:F50,0.5,0,4550,778,df2fda33b94e6604525576b17ea0daf32b2ec17c896fc80e30641e7d2ab932dd,7263346714303769856,test
GMUTVOL_V2,1,arbitrum:0xd8492be9e3d27b20f8ea0bf33dfcf70a4444a9f6,0xd8492be9e3d27b20f8ea0bf33dfcf70a4444a9f6,F00031,test,0,ethereum(implied):0x93210e30fd6e3148fd071b276f6faa36ee34688e,0x93210e30fd6e3148fd071b276f6faa36ee34688e,F00474,test,benign_general,GVOL:F50,0.5,0,0,216,e81ed6fba5b3bbf9a8c103b0619ef51b5bec7a391a7c5e92c599cda5005d7e6c,10105825237442039498,test
GMUTVOL_V2,1,arbitrum:0xd8492be9e3d27b20f8ea0bf33dfcf70a4444a9f6,0xd8492be9e3d27b20f8ea0bf33dfcf70a4444a9f6,F00031,test,0,ethereum(implied):0x414f0f60198dbda473a65ea3d195685b815e1061,0x414f0f60198dbda473a65ea3d195685b815e1061,F00304,test,benign_general,GVOL:F50,0.5,1,392,1318,fe00880408f1c028bc41a09121e06f8b23abd39df7797557bec16f8a7ca30284,10105825237442039498,test
GMUTVOL_V2,1,arbitrum:0x3b88745a174a984ac764471c957553a1c4b6dbf2,0x3b88745a174a984ac764471c957553a1c4b6dbf2,F00758,test,0,ethereum(implied):0xadc7d22cc08999e240da9493c24be48349e397f8,0xadc7d22cc08999e240da9493c24be48349e397f8,F00457,test,benign_general,GVOL:F50,0.5,0,672,120,9e6c8ed5e661b93cd87fb58ec014a41475cee21e532658294becfca29b0585b0,2325898912173007898,test
GMUTVOL_V2,1,arbitrum:0xbede033c04509803bfc996b13eb46c29250bbce4,0xbede033c04509803bfc996b13eb46c29250bbce4,F00041,test,0,ethereum(implied):0x38e9e90962b7ec8ca00b1150f579f79f83f7ca73,0x38e9e90962b7ec8ca00b1150f579f79f83f7ca73,F00348,test,benign_general,GVOL:F50,0.5,0,190,2295,5155fc0f8bec9f92f4c9f788cde01ca32a512b4bb3b77cd7ff88086171440212,13503647290879816387,test
GMUTVOL_V2,1,arbitrum:0xd28fa30a9fbd587169d9d4b79bbe903a5c712122,0xd28fa30a9fbd587169d9d4b79bbe903a5c712122,F00704,test,0,ethereum(implied):0xae9d1bf2d1f438622abead969ca3c85b8ae9c627,0xae9d1bf2d1f438622abead969ca3c85b8ae9c627,F00233,test,benign_general,GVOL:F50,0.5,0,1992,1012,a0bc1f3290a3a53e861746728433ed4c37f880b3d383ba96052eb1463ef9f4af,17901876640345387889,test
GMUTVOL_V2,1,arbitrum:0xc3ffcacd8ec8aee8ce55b07c535d9eb49c6044aa,0xc3ffcacd8ec8aee8ce55b07c535d9eb49c6044aa,F00041,test,0,ethereum(implied):0x34a3dc6286a8707904ca21d7dc208c426a7b2ed5,0x34a3dc6286a8707904ca21d7dc208c426a7b2ed5,F00405,test,benign_general,GVOL:F50,0.5,0,0,1106,9eeca1353be9749dfee3ff3339aaaa621826912903a38c8f8ba66dfface275a8,5327316541315086090,test
GMUTVOL_V2,1,arbitrum:0xc3ffcacd8ec8aee8ce55b07c535d9eb49c6044aa,0xc3ffcacd8ec8aee8ce55b07c535d9eb49c6044aa,F00041,test,0,ethereum(implied):0xadc7d22cc08999e240da9493c24be48349e397f8,0xadc7d22cc08999e240da9493c24be48349e397f8,F00457,test,benign_general,GVOL:F50,0.5,1,0,794,a4da812043cfa03034e5d5e267b2633b9679cd19a15619081dd3f4889240e8d0,5327316541315086090,test
GMUTVOL_V2,1,arbitrum:0xc3ffcacd8ec8aee8ce55b07c535d9eb49c6044aa,0xc3ffcacd8ec8aee8ce55b07c535d9eb49c6044aa,F00041,test,0,ethereum(implied):0x4a7e23615510cac05ab1f92a741de84f0b6c1466,0x4a7e23615510cac05ab1f92a741de84f0b6c1466,F00430,test,benign_general,GVOL:F50,0.5,2,1272,398,04cb7364fc19ae2c25d4247b388ccb8bd18404c183705f110a958615a68cbb91,5327316541315086090,test
GMUTVOL_V2,1,base:0x20ca8b5fce3440a9b3046e0e5493b1410a92ec3e,0x20ca8b5fce3440a9b3046e0e5493b1410a92ec3e,F00772,test,0,ethereum(implied):0x2234a8b8801a455f5e3fc53b597062bb9b1e9d15,0x2234a8b8801a455f5e3fc53b597062bb9b1e9d15,F00390,test,benign_general,GVOL:F50,0.5,0,2591,1569,aafef28ec8b034f6410393e9447ace6556ac3236b8f818c1ef9d3cad876afcd6,9013238400954914525,test
GMUTVOL_V2,1,base:0x6e9d3a2c82e026976f87f8e2930c3cb3aeaa822d,0x6e9d3a2c82e026976f87f8e2930c3cb3aeaa822d,F00774,test,0,ethereum(implied):0x0b1a513ee24972daef112bc777a5610d4325c9e7,0x0b1a513ee24972daef112bc777a5610d4325c9e7,F00649,test,benign_general,GVOL:F50,0.5,0,0,216,ffa22474eadbd9fc769aeed1487782e6f067dbc327a16b62621904333b8b26eb,3931878332101600227,test
GMUTVOL_V2,1,base:0x6e9d3a2c82e026976f87f8e2930c3cb3aeaa822d,0x6e9d3a2c82e026976f87f8e2930c3cb3aeaa822d,F00774,test,0,ethereum(implied):0x857ab0b4f236f7dd7e5ac5f96c0bbebf230c2d3b,0x857ab0b4f236f7dd7e5ac5f96c0bbebf230c2d3b,F00296,test,benign_general,GVOL:F50,0.5,1,1077,3749,12702515b0da7a5a9ba9cf0f6759fb2bb44cd2f691dfea939ce86e08668b3ad9,3931878332101600227,test
GMUTVOL_V2,1,base:0x31f10ab0b2947f00e7e8e75a33775e3118055720,0x31f10ab0b2947f00e7e8e75a33775e3118055720,F00777,test,0,ethereum(implied):0xe4812d8db9294e8193d73099e8f585dc69f207b4,0xe4812d8db9294e8193d73099e8f585dc69f207b4,F00395,test,benign_general,GVOL:F50,0.5,0,5032,190,b20664e1a1b9edf6ae7cdf7652bf83bebfc28f563477576652d7f95031f4258b,13790860699152694220,test
GMUTVOL_V2,1,base:0x6024c707d5d9089aac39bbcba0fc6acd9eb40630,0x6024c707d5d9089aac39bbcba0fc6acd9eb40630,F00772,test,0,ethereum(implied):0x6728fcfeed875523b2bc6454380987e306a58271,0x6728fcfeed875523b2bc6454380987e306a58271,F00479,test,benign_general,GVOL:F50,0.5,0,359,1569,dc855f408cadbd330f63af0cb4d862e6a0fffdde9502093bb71f7fe8cf1451e2,8858576945498280534,test
GMUTVOL_V2,1,base:0x5f03a6f70f082b7ff899e0cdf604af69529dbf1e,0x5f03a6f70f082b7ff899e0cdf604af69529dbf1e,F00791,test,0,ethereum(implied):0x91716c4eda1fb55e84bf8b4c7085f84285c19085,0x91716c4eda1fb55e84bf8b4c7085f84285c19085,F00400,test,benign_general,GVOL:F50,0.5,0,5428,601,e0a2f83c8686ebb407f58f83c03981757678948469cbf08d6d925e18870e87ba,9461698094125396383,test
GMUTVOL_V2,1,base:0xf68db9f7e0eed8149d81fcff062676ab529e4397,0xf68db9f7e0eed8149d81fcff062676ab529e4397,F00800,test,0,ethereum(implied):0xbd3d2ab6c1727620585572e2942dde4ea1670ad6,0xbd3d2ab6c1727620585572e2942dde4ea1670ad6,F00439,test,benign_general,GVOL:F50,0.5,0,2058,1262,20d0cbc84809617aaf939ab7090e1af15acd058713fc62c2901558094459d4f0,11063940828494034308,test
GMUTVOL_V2,1,base:0x7484ea535e4317ac00082376f49a9d17a5307b29,0x7484ea535e4317ac00082376f49a9d17a5307b29,F00802,test,0,ethereum(implied):0xc7196c3a675c4912df0193eb5857e7c469be7b13,0xc7196c3a675c4912df0193eb5857e7c469be7b13,F00439,test,benign_general,GVOL:F50,0.5,0,3564,2101,f5f4155530576ff5caa9364829a823b371761575d2c1b41578c16e2709b95152,10504560857074305201,test
GMUTVOL_V2,1,base:0x57dfa86f2db36df9def1b7810f08e2063a7ec6c8,0x57dfa86f2db36df9def1b7810f08e2063a7ec6c8,F00703,test,0,ethereum(implied):0x34a3dc6286a8707904ca21d7dc208c426a7b2ed5,0x34a3dc6286a8707904ca21d7dc208c426a7b2ed5,F00405,test,benign_general,GVOL:F50,0.5,0,0,1106,9eeca1353be9749dfee3ff3339aaaa621826912903a38c8f8ba66dfface275a8,10411620720142403931,test
GMUTVOL_V2,1,base:0x57dfa86f2db36df9def1b7810f08e2063a7ec6c8,0x57dfa86f2db36df9def1b7810f08e2063a7ec6c8,F00703,test,0,ethereum(implied):0xadc7d22cc08999e240da9493c24be48349e397f8,0xadc7d22cc08999e240da9493c24be48349e397f8,F00457,test,benign_general,GVOL:F50,0.5,1,0,794,a4da812043cfa03034e5d5e267b2633b9679cd19a15619081dd3f4889240e8d0,10411620720142403931,test
GMUTVOL_V2,1,base:0x57dfa86f2db36df9def1b7810f08e2063a7ec6c8,0x57dfa86f2db36df9def1b7810f08e2063a7ec6c8,F00703,test,0,ethereum(implied):0x9c8d7700aac260e6e1e67ef1e395803a537608b2,0x9c8d7700aac260e6e1e67ef1e395803a537608b2,F00554,test,benign_general,GVOL:F50,0.5,2,584,2970,a7ec9416d00cf5cb6e66b05007c3eca5639d5fcb43f0aa43db00917c3180e4e4,10411620720142403931,test
GMUTVOL_V2,1,base:0x57fe7cd895e2c997f43ebfa70bfd5fdc630b3176,0x57fe7cd895e2c997f43ebfa70bfd5fdc630b3176,F00803,test,0,ethereum(implied):0xd89a4d2cec88936fb78564571e42518e68747c77,0xd89a4d2cec88936fb78564571e42518e68747c77,F00287,test,benign_general,GVOL:F50,0.5,0,66,110,d6601f3a24a2566db9792bcaf9acb5f6a6dc7a0a07b81bc1e26e27aea0120f6f,2221810911582588736,test
GMUTVOL_V2,1,base:0xcd3ca48e3dca2d5b5969a4fa490e9b569be90aba,0xcd3ca48e3dca2d5b5969a4fa490e9b569be90aba,F00812,test,0,ethereum(implied):0xd216b0d5d4bf94eecb44f3d2b37c4d190693ed55,0xd216b0d5d4bf94eecb44f3d2b37c4d190693ed55,F00618,test,benign_general,GVOL:F50,0.5,0,992,422,7d046bcc332b033d8860dc18b98ac7e577d126609820d51fe2fcbac16fa38984,15353712265621001641,test
GMUTVOL_V2,1,base:0xacd4e37e4b1c4122b5a4281223935e08e09f100b,0xacd4e37e4b1c4122b5a4281223935e08e09f100b,F00075,test,0,ethereum(implied):0x00b4e2bd9778798a7048b4e06ddbe9b758cb3b24,0x00b4e2bd9778798a7048b4e06ddbe9b758cb3b24,F00260,test,benign_general,GVOL:F50,0.5,0,8782,780,6ab19889bcbb7e4c6956c650ec44b9c10251d16f7fc99348da82d778041c6a00,7288728582312808021,test
GMUTVOL_V2,1,base:0xfdf5cc9d44570fa424301b46471ca395fb0ee0a2,0xfdf5cc9d44570fa424301b46471ca395fb0ee0a2,F00673,test,0,ethereum(implied):0xe79bb9abcdd371d38754e832be5865af710ffaa6,0xe79bb9abcdd371d38754e832be5865af710ffaa6,F00469,test,benign_general,GVOL:F50,0.5,0,0,216,017d8d70e76d8320da0e754397a0956c56b128e63921843c0efdcf5b36a50616,4713562942798198758,test
GMUTVOL_V2,1,base:0xfdf5cc9d44570fa424301b46471ca395fb0ee0a2,0xfdf5cc9d44570fa424301b46471ca395fb0ee0a2,F00673,test,0,ethereum(implied):0x427d3b3b645ec5cbaa321cdcab1af1d9ce4c0805,0x427d3b3b645ec5cbaa321cdcab1af1d9ce4c0805,F00444,test,benign_general,GVOL:F50,0.5,1,14048,5294,4f5ae0eef0826da31a11fb432fbcc961fc232e3181fa307e51589050857f3f50,4713562942798198758,test
GMUTVOL_V2,1,base:0xf8a7f674de689823a48007617186e1d62e1ab3aa,0xf8a7f674de689823a48007617186e1d62e1ab3aa,F00818,test,0,ethereum(implied):0x2fbaea47216645c3ede748205389c211d8e44851,0x2fbaea47216645c3ede748205389c211d8e44851,F00586,test,benign_general,GVOL:F50,0.5,0,3077,650,75524fe952974e6fac3329bf5b592fc161b259fbc4f07e6524cd583cd7d949fa,8978646256618523151,test
GMUTVOL_V2,1,base:0xac43259a67231cfdf3ac954373cbbe9b18c034ed,0xac43259a67231cfdf3ac954373cbbe9b18c034ed,F00818,test,0,ethereum(implied):0x9e86737afeb8c41250ce4203e5fc0cedf5ef9937,0x9e86737afeb8c41250ce4203e5fc0cedf5ef9937,F00233,test,benign_general,GVOL:F50,0.5,0,684,650,6e7af646d8cb006a7f822fda6ac88c98d7ed702a0be010c18f08e58bd108bebf,2589086744844044455,test
GMUTVOL_V2,1,base:0xc335573064da565c2d8d45cdb6a47da8b71abe6b,0xc335573064da565c2d8d45cdb6a47da8b71abe6b,F00673,test,0,ethereum(implied):0xa7fba71914b32d1c302f8bbacb63dec90a8515ef,0xa7fba71914b32d1c302f8bbacb63dec90a8515ef,F00606,test,benign_general,GVOL:F50,0.5,0,3837,5510,193b185dbb9c8275fd83094fed8cff5e275df5f33cef811a68e2f98c3c94df6d,13205700788626733925,test
GMUTVOL_V2,1,base:0x6103c54ef39bf8a79b39d147ae6e1b1c53a1607e,0x6103c54ef39bf8a79b39d147ae6e1b1c53a1607e,F00695,test,0,ethereum(implied):0x96a7b22ac7197d9f57deb87212e6efda38c7e2aa,0x96a7b22ac7197d9f57deb87212e6efda38c7e2aa,F00335,test,benign_general,GVOL:F50,0.5,0,3080,1910,cc093aef52a59b1e686f3cf3fc7c1d2e22a0861bc6df3d905d7eb962039e7594,15767702750703394139,test
GMUTVOL_V2,1,base:0xbec09125584b06ee4e56be38d7fb33fe8a59cffe,0xbec09125584b06ee4e56be38d7fb33fe8a59cffe,F00824,test,0,ethereum(implied):0x9a1b2544e61de14023642eaa128fd6a028d957da,0x9a1b2544e61de14023642eaa128fd6a028d957da,F00413,test,benign_general,GVOL:F50,0.5,0,0,3053,4eba2be104769126ec6c486738f553688127c80ca34952827d0ad2ebd9cadd31,3819485476693410831,test
GMUTVOL_V2,1,base:0xbec09125584b06ee4e56be38d7fb33fe8a59cffe,0xbec09125584b06ee4e56be38d7fb33fe8a59cffe,F00824,test,0,ethereum(implied):0xc7196c3a675c4912df0193eb5857e7c469be7b13,0xc7196c3a675c4912df0193eb5857e7c469be7b13,F00439,test,benign_general,GVOL:F50,0.5,1,1402,4817,5401f65e009ef0eed1e1175a770e21231642ffc12052047b35a735454673f417,3819485476693410831,test
GMUTVOL_V2,1,base:0xd6999651fc0964b9c6b444307a0ab20534a66560,0xd6999651fc0964b9c6b444307a0ab20534a66560,F00728,test,0,ethereum(implied):0x7e37383d46c94a3bb146e0369923cde1368dac9f,0x7e37383d46c94a3bb146e0369923cde1368dac9f,F00638,test,benign_general,GVOL:F50,0.5,0,17,8191,ccab5369d8c4b5b9e3ffcef03bdefc2f1e64ba053c759176d5f71c2680b0cbf5,17090750163959724632,test
GMUTVOL_V2,1,base:0x3a5c075ad21b78da33a5a575b5043ee530ce17fc,0x3a5c075ad21b78da33a5a575b5043ee530ce17fc,F00075,test,0,ethereum(implied):0x3a7ef2a43a8743093491af38a45013b8e2a862c2,0x3a7ef2a43a8743093491af38a45013b8e2a862c2,F00366,test,benign_general,GVOL:F50,0.5,0,2772,841,22bf3fedf8c553442c5ebe13b1f19fcea5de8d55160a01bf64a06552b05cc540,4718494329494320563,test
