normalized_bytecode_sha256,conflict_stage,original_index,address,chain,class,family_id,group_row_count,all_addresses,all_chains,all_classes,all_family_ids,label_provenance,different_accounts_or_contexts,evidence_assessment,decision
a2850b7e380f2a39a194fbf8c4ed8ef4c283219a2d898a88d52635fed7552f47,original,397,0xb6da1852c218d74257593126fdfbd20f0bceb2a8,ethereum,malicious,F00047,9,0x47c74dfd54b2bf7362e5976d748aad24c4f1f36d;0x95ad3b610da3f60e2e169dc778e29b0c0cfd673e;0xc5b950876867047fdeed1981d249b21d01cbdc68;0xb6da1852c218d74257593126fdfbd20f0bceb2a8;0x6a690c2b94fa1f07668fcdc47cfe0cecb197c1b7;0x015e97a68f426152ec1d46c8350a59c83acadf73;0x19ea8add9df97069e1d6530d06435eed0053c698;0x47c74dfd54b2bf7362e5976d748aad24c4f1f36d;0x3e6cb32e4e92406e34dddb53f8ab008e96a986b5,arbitrum;arbitrum;arbitrum;ethereum;ethereum;polygon;polygon;polygon;bnb,benign_cleared;malicious,F00047,USENIX eoa_detect artifact positive,True,unresolved_binary_label_conflict,quarantine_entire_exact_bytecode_group
a2850b7e380f2a39a194fbf8c4ed8ef4c283219a2d898a88d52635fed7552f47,original,534,0x6a690c2b94fa1f07668fcdc47cfe0cecb197c1b7,ethereum,malicious,F00047,9,0x47c74dfd54b2bf7362e5976d748aad24c4f1f36d;0x95ad3b610da3f60e2e169dc778e29b0c0cfd673e;0xc5b950876867047fdeed1981d249b21d01cbdc68;0xb6da1852c218d74257593126fdfbd20f0bceb2a8;0x6a690c2b94fa1f07668fcdc47cfe0cecb197c1b7;0x015e97a68f426152ec1d46c8350a59c83acadf73;0x19ea8add9df97069e1d6530d06435eed0053c698;0x47c74dfd54b2bf7362e5976d748aad24c4f1f36d;0x3e6cb32e4e92406e34dddb53f8ab008e96a986b5,arbitrum;arbitrum;arbitrum;ethereum;ethereum;polygon;polygon;polygon;bnb,benign_cleared;malicious,F00047,USENIX eoa_detect artifact positive,True,unresolved_binary_label_conflict,quarantine_entire_exact_bytecode_group
a2850b7e380f2a39a194fbf8c4ed8ef4c283219a2d898a88d52635fed7552f47,original,776,0x015e97a68f426152ec1d46c8350a59c83acadf73,polygon,malicious,F00047,9,0x47c74dfd54b2bf7362e5976d748aad24c4f1f36d;0x95ad3b610da3f60e2e169dc778e29b0c0cfd673e;0xc5b950876867047fdeed1981d249b21d01cbdc68;0xb6da1852c218d74257593126fdfbd20f0bceb2a8;0x6a690c2b94fa1f07668fcdc47cfe0cecb197c1b7;0x015e97a68f426152ec1d46c8350a59c83acadf73;0x19ea8add9df97069e1d6530d06435eed0053c698;0x47c74dfd54b2bf7362e5976d748aad24c4f1f36d;0x3e6cb32e4e92406e34dddb53f8ab008e96a986b5,arbitrum;arbitrum;arbitrum;ethereum;ethereum;polygon;polygon;polygon;bnb,benign_cleared;malicious,F00047,USENIX eoa_detect artifact positive,True,unresolved_binary_label_conflict,quarantine_entire_exact_bytecode_group
a2850b7e380f2a39a194fbf8c4ed8ef4c283219a2d898a88d52635fed7552f47,original,780,0x19ea8add9df97069e1d6530d06435eed0053c698,polygon,malicious,F00047,9,0x47c74dfd54b2bf7362e5976d748aad24c4f1f36d;0x95ad3b610da3f60e2e169dc778e29b0c0cfd673e;0xc5b950876867047fdeed1981d249b21d01cbdc68;0xb6da1852c218d74257593126fdfbd20f0bceb2a8;0x6a690c2b94fa1f07668fcdc47cfe0cecb197c1b7;0x015e97a68f426152ec1d46c8350a59c83acadf73;0x19ea8add9df97069e1d6530d06435eed0053c698;0x47c74dfd54b2bf7362e5976d748aad24c4f1f36d;0x3e6cb32e4e92406e34dddb53f8ab008e96a986b5,arbitrum;arbitrum;arbitrum;ethereum;ethereum;polygon;polygon;polygon;bnb,benign_cleared;malicious,F00047,USENIX eoa_detect artifact positive,True,unresolved_binary_label_conflict,quarantine_entire_exact_bytecode_group
a2850b7e380f2a39a194fbf8c4ed8ef4c283219a2d898a88d52635fed7552f47,original,788,0x47c74dfd54b2bf7362e5976d748aad24c4f1f36d,polygon,malicious,F00047,9,0x47c74dfd54b2bf7362e5976d748aad24c4f1f36d;0x95ad3b610da3f60e2e169dc778e29b0c0cfd673e;0xc5b950876867047fdeed1981d249b21d01cbdc68;0xb6da1852c218d74257593126fdfbd20f0bceb2a8;0x6a690c2b94fa1f07668fcdc47cfe0cecb197c1b7;0x015e97a68f426152ec1d46c8350a59c83acadf73;0x19ea8add9df97069e1d6530d06435eed0053c698;0x47c74dfd54b2bf7362e5976d748aad24c4f1f36d;0x3e6cb32e4e92406e34dddb53f8ab008e96a986b5,arbitrum;arbitrum;arbitrum;ethereum;ethereum;polygon;polygon;polygon;bnb,benign_cleared;malicious,F00047,USENIX eoa_detect artifact positive,True,unresolved_binary_label_conflict,quarantine_entire_exact_bytecode_group
a2850b7e380f2a39a194fbf8c4ed8ef4c283219a2d898a88d52635fed7552f47,original,3055,0x3e6cb32e4e92406e34dddb53f8ab008e96a986b5,bnb,benign_cleared,F00047,9,0x47c74dfd54b2bf7362e5976d748aad24c4f1f36d;0x95ad3b610da3f60e2e169dc778e29b0c0cfd673e;0xc5b950876867047fdeed1981d249b21d01cbdc68;0xb6da1852c218d74257593126fdfbd20f0bceb2a8;0x6a690c2b94fa1f07668fcdc47cfe0cecb197c1b7;0x015e97a68f426152ec1d46c8350a59c83acadf73;0x19ea8add9df97069e1d6530d06435eed0053c698;0x47c74dfd54b2bf7362e5976d748aad24c4f1f36d;0x3e6cb32e4e92406e34dddb53f8ab008e96a986b5,arbitrum;arbitrum;arbitrum;ethereum;ethereum;polygon;polygon;polygon;bnb,benign_cleared;malicious,F00047,USENIX rule-silent weak negative,True,unresolved_binary_label_conflict,quarantine_entire_exact_bytecode_group
b1f4af90ec06c826514ec9eee2ffca0a735d8f1245557767b44b54800523a433,original,794,0x5A7FC11397E9a8AD41BF10bf13F22B0a63f96f6d,ethereum,benign_AA,F00216,8,0x5A7FC11397E9a8AD41BF10bf13F22B0a63f96f6d;0x5a7fc11397e9a8ad41bf10bf13f22b0a63f96f6d;0x5a7fc11397e9a8ad41bf10bf13f22b0a63f96f6d;0x5a7fc11397e9a8ad41bf10bf13f22b0a63f96f6d;0x5a7fc11397e9a8ad41bf10bf13f22b0a63f96f6d;0x5a7fc11397e9a8ad41bf10bf13f22b0a63f96f6d;0x5a7fc11397e9a8ad41bf10bf13f22b0a63f96f6d;0x5a7fc11397e9a8ad41bf10bf13f22b0a63f96f6d,ethereum;optimism;gnosis;arbitrum;base;ethereum;bnb;polygon,benign_AA;benign_cleared,F00216,hand-verified account-abstraction control,True,contextual_negative_subset_overlap,quarantine_entire_exact_bytecode_group
b1f4af90ec06c826514ec9eee2ffca0a735d8f1245557767b44b54800523a433,original,1734,0x5a7fc11397e9a8ad41bf10bf13f22b0a63f96f6d,optimism,benign_cleared,F00216,8,0x5A7FC11397E9a8AD41BF10bf13F22B0a63f96f6d;0x5a7fc11397e9a8ad41bf10bf13f22b0a63f96f6d;0x5a7fc11397e9a8ad41bf10bf13f22b0a63f96f6d;0x5a7fc11397e9a8ad41bf10bf13f22b0a63f96f6d;0x5a7fc11397e9a8ad41bf10bf13f22b0a63f96f6d;0x5a7fc11397e9a8ad41bf10bf13f22b0a63f96f6d;0x5a7fc11397e9a8ad41bf10bf13f22b0a63f96f6d;0x5a7fc11397e9a8ad41bf10bf13f22b0a63f96f6d,ethereum;optimism;gnosis;arbitrum;base;ethereum;bnb;polygon,benign_AA;benign_cleared,F00216,USENIX rule-silent weak negative,True,contextual_negative_subset_overlap,quarantine_entire_exact_bytecode_group
b1f4af90ec06c826514ec9eee2ffca0a735d8f1245557767b44b54800523a433,original,1749,0x5a7fc11397e9a8ad41bf10bf13f22b0a63f96f6d,gnosis,benign_cleared,F00216,8,0x5A7FC11397E9a8AD41BF10bf13F22B0a63f96f6d;0x5a7fc11397e9a8ad41bf10bf13f22b0a63f96f6d;0x5a7fc11397e9a8ad41bf10bf13f22b0a63f96f6d;0x5a7fc11397e9a8ad41bf10bf13f22b0a63f96f6d;0x5a7fc11397e9a8ad41bf10bf13f22b0a63f96f6d;0x5a7fc11397e9a8ad41bf10bf13f22b0a63f96f6d;0x5a7fc11397e9a8ad41bf10bf13f22b0a63f96f6d;0x5a7fc11397e9a8ad41bf10bf13f22b0a63f96f6d,ethereum;optimism;gnosis;arbitrum;base;ethereum;bnb;polygon,benign_AA;benign_cleared,F00216,USENIX rule-silent weak negative,True,contextual_negative_subset_overlap,quarantine_entire_exact_bytecode_group
b1f4af90ec06c826514ec9eee2ffca0a735d8f1245557767b44b54800523a433,original,1825,0x5a7fc11397e9a8ad41bf10bf13f22b0a63f96f6d,arbitrum,benign_cleared,F00216,8,0x5A7FC11397E9a8AD41BF10bf13F22B0a63f96f6d;0x5a7fc11397e9a8ad41bf10bf13f22b0a63f96f6d;0x5a7fc11397e9a8ad41bf10bf13f22b0a63f96f6d;0x5a7fc11397e9a8ad41bf10bf13f22b0a63f96f6d;0x5a7fc11397e9a8ad41bf10bf13f22b0a63f96f6d;0x5a7fc11397e9a8ad41bf10bf13f22b0a63f96f6d;0x5a7fc11397e9a8ad41bf10bf13f22b0a63f96f6d;0x5a7fc11397e9a8ad41bf10bf13f22b0a63f96f6d,ethereum;optimism;gnosis;arbitrum;base;ethereum;bnb;polygon,benign_AA;benign_cleared,F00216,USENIX rule-silent weak negative,True,contextual_negative_subset_overlap,quarantine_entire_exact_bytecode_group
b1f4af90ec06c826514ec9eee2ffca0a735d8f1245557767b44b54800523a433,original,2093,0x5a7fc11397e9a8ad41bf10bf13f22b0a63f96f6d,base,benign_cleared,F00216,8,0x5A7FC11397E9a8AD41BF10bf13F22B0a63f96f6d;0x5a7fc11397e9a8ad41bf10bf13f22b0a63f96f6d;0x5a7fc11397e9a8ad41bf10bf13f22b0a63f96f6d;0x5a7fc11397e9a8ad41bf10bf13f22b0a63f96f6d;0x5a7fc11397e9a8ad41bf10bf13f22b0a63f96f6d;0x5a7fc11397e9a8ad41bf10bf13f22b0a63f96f6d;0x5a7fc11397e9a8ad41bf10bf13f22b0a63f96f6d;0x5a7fc11397e9a8ad41bf10bf13f22b0a63f96f6d,ethereum;optimism;gnosis;arbitrum;base;ethereum;bnb;polygon,benign_AA;benign_cleared,F00216,USENIX rule-silent weak negative,True,contextual_negative_subset_overlap,quarantine_entire_exact_bytecode_group
b1f4af90ec06c826514ec9eee2ffca0a735d8f1245557767b44b54800523a433,original,2382,0x5a7fc11397e9a8ad41bf10bf13f22b0a63f96f6d,ethereum,benign_cleared,F00216,8,0x5A7FC11397E9a8AD41BF10bf13F22B0a63f96f6d;0x5a7fc11397e9a8ad41bf10bf13f22b0a63f96f6d;0x5a7fc11397e9a8ad41bf10bf13f22b0a63f96f6d;0x5a7fc11397e9a8ad41bf10bf13f22b0a63f96f6d;0x5a7fc11397e9a8ad41bf10bf13f22b0a63f96f6d;0x5a7fc11397e9a8ad41bf10bf13f22b0a63f96f6d;0x5a7fc11397e9a8ad41bf10bf13f22b0a63f96f6d;0x5a7fc11397e9a8ad41bf10bf13f22b0a63f96f6d,ethereum;optimism;gnosis;arbitrum;base;ethereum;bnb;polygon,benign_AA;benign_cleared,F00216,USENIX rule-silent weak negative,True,contextual_negative_subset_overlap,quarantine_entire_exact_bytecode_group
b1f4af90ec06c826514ec9eee2ffca0a735d8f1245557767b44b54800523a433,original,2876,0x5a7fc11397e9a8ad41bf10bf13f22b0a63f96f6d,bnb,benign_cleared,F00216,8,0x5A7FC11397E9a8AD41BF10bf13F22B0a63f96f6d;0x5a7fc11397e9a8ad41bf10bf13f22b0a63f96f6d;0x5a7fc11397e9a8ad41bf10bf13f22b0a63f96f6d;0x5a7fc11397e9a8ad41bf10bf13f22b0a63f96f6d;0x5a7fc11397e9a8ad41bf10bf13f22b0a63f96f6d;0x5a7fc11397e9a8ad41bf10bf13f22b0a63f96f6d;0x5a7fc11397e9a8ad41bf10bf13f22b0a63f96f6d;0x5a7fc11397e9a8ad41bf10bf13f22b0a63f96f6d,ethereum;optimism;gnosis;arbitrum;base;ethereum;bnb;polygon,benign_AA;benign_cleared,F00216,USENIX rule-silent weak negative,True,contextual_negative_subset_overlap,quarantine_entire_exact_bytecode_group
b1f4af90ec06c826514ec9eee2ffca0a735d8f1245557767b44b54800523a433,original,3225,0x5a7fc11397e9a8ad41bf10bf13f22b0a63f96f6d,polygon,benign_cleared,F00216,8,0x5A7FC11397E9a8AD41BF10bf13F22B0a63f96f6d;0x5a7fc11397e9a8ad41bf10bf13f22b0a63f96f6d;0x5a7fc11397e9a8ad41bf10bf13f22b0a63f96f6d;0x5a7fc11397e9a8ad41bf10bf13f22b0a63f96f6d;0x5a7fc11397e9a8ad41bf10bf13f22b0a63f96f6d;0x5a7fc11397e9a8ad41bf10bf13f22b0a63f96f6d;0x5a7fc11397e9a8ad41bf10bf13f22b0a63f96f6d;0x5a7fc11397e9a8ad41bf10bf13f22b0a63f96f6d,ethereum;optimism;gnosis;arbitrum;base;ethereum;bnb;polygon,benign_AA;benign_cleared,F00216,USENIX rule-silent weak negative,True,contextual_negative_subset_overlap,quarantine_entire_exact_bytecode_group
b7a02afc65b777ec2f8a7f98ab3ae88f12e81116fa2c009a7ed34ef430e15322,original,171,0x48d17cfdc804aacbd54e0110b9421735ad055799,arbitrum,malicious,F00056,4,0x48d17cfdc804aacbd54e0110b9421735ad055799;0xcc7c302c5482481e9b608e0e78be18c3d0ab62a7;0xd17d427861bc013df1cfcf3b883a9834485844b9;0x779d6069274344006d375f113ec2c363acac7778,arbitrum;base;optimism;bnb,benign_cleared;malicious,F00056,USENIX eoa_detect artifact positive,True,unresolved_binary_label_conflict,quarantine_entire_exact_bytecode_group
b7a02afc65b777ec2f8a7f98ab3ae88f12e81116fa2c009a7ed34ef430e15322,original,332,0xcc7c302c5482481e9b608e0e78be18c3d0ab62a7,base,malicious,F00056,4,0x48d17cfdc804aacbd54e0110b9421735ad055799;0xcc7c302c5482481e9b608e0e78be18c3d0ab62a7;0xd17d427861bc013df1cfcf3b883a9834485844b9;0x779d6069274344006d375f113ec2c363acac7778,arbitrum;base;optimism;bnb,benign_cleared;malicious,F00056,USENIX eoa_detect artifact positive,True,unresolved_binary_label_conflict,quarantine_entire_exact_bytecode_group
b7a02afc65b777ec2f8a7f98ab3ae88f12e81116fa2c009a7ed34ef430e15322,original,1630,0xd17d427861bc013df1cfcf3b883a9834485844b9,optimism,benign_cleared,F00056,4,0x48d17cfdc804aacbd54e0110b9421735ad055799;0xcc7c302c5482481e9b608e0e78be18c3d0ab62a7;0xd17d427861bc013df1cfcf3b883a9834485844b9;0x779d6069274344006d375f113ec2c363acac7778,arbitrum;base;optimism;bnb,benign_cleared;malicious,F00056,USENIX rule-silent weak negative,True,unresolved_binary_label_conflict,quarantine_entire_exact_bytecode_group
b7a02afc65b777ec2f8a7f98ab3ae88f12e81116fa2c009a7ed34ef430e15322,original,3103,0x779d6069274344006d375f113ec2c363acac7778,bnb,benign_cleared,F00056,4,0x48d17cfdc804aacbd54e0110b9421735ad055799;0xcc7c302c5482481e9b608e0e78be18c3d0ab62a7;0xd17d427861bc013df1cfcf3b883a9834485844b9;0x779d6069274344006d375f113ec2c363acac7778,arbitrum;base;optimism;bnb,benign_cleared;malicious,F00056,USENIX rule-silent weak negative,True,unresolved_binary_label_conflict,quarantine_entire_exact_bytecode_group
b8a2f27124efa70262602e829b991214707532855d93278f9cfe1ce25713077a,original,12,0x7702cb554e6bfb442cb743a7df23154544a7176c,optimism,malicious,F00009,3,0x7702cb554e6bfb442cb743a7df23154544a7176c;0x7702cb554e6bfb442cb743a7df23154544a7176c;0x7702cb554e6bFb442cb743A7dF23154544a7176C,optimism;base;base,benign_AA;malicious,F00009,USENIX eoa_detect artifact positive,True,unresolved_binary_label_conflict,quarantine_entire_exact_bytecode_group
b8a2f27124efa70262602e829b991214707532855d93278f9cfe1ce25713077a,original,199,0x7702cb554e6bfb442cb743a7df23154544a7176c,base,malicious,F00009,3,0x7702cb554e6bfb442cb743a7df23154544a7176c;0x7702cb554e6bfb442cb743a7df23154544a7176c;0x7702cb554e6bFb442cb743A7dF23154544a7176C,optimism;base;base,benign_AA;malicious,F00009,USENIX eoa_detect artifact positive,True,unresolved_binary_label_conflict,quarantine_entire_exact_bytecode_group
b8a2f27124efa70262602e829b991214707532855d93278f9cfe1ce25713077a,original,800,0x7702cb554e6bFb442cb743A7dF23154544a7176C,base,benign_AA,F00009,3,0x7702cb554e6bfb442cb743a7df23154544a7176c;0x7702cb554e6bfb442cb743a7df23154544a7176c;0x7702cb554e6bFb442cb743A7dF23154544a7176C,optimism;base;base,benign_AA;malicious,F00009,hand-verified account-abstraction control,True,unresolved_binary_label_conflict,quarantine_entire_exact_bytecode_group
bc5db2983acf061b9a26833536d0e4a2f1737f8e7dd4eee17ccea85405c72d05,original,793,0x63c0c19a282a1B52b07dD5a65b58948A07DAE32B,ethereum,benign_AA,F00215,2,0x63c0c19a282a1B52b07dD5a65b58948A07DAE32B;0x63c0c19a282a1b52b07dd5a65b58948a07dae32b,ethereum;ethereum,benign_AA;benign_cleared,F00215,hand-verified account-abstraction control,True,contextual_negative_subset_overlap,quarantine_entire_exact_bytecode_group
bc5db2983acf061b9a26833536d0e4a2f1737f8e7dd4eee17ccea85405c72d05,original,2519,0x63c0c19a282a1b52b07dd5a65b58948a07dae32b,ethereum,benign_cleared,F00215,2,0x63c0c19a282a1B52b07dD5a65b58948A07DAE32B;0x63c0c19a282a1b52b07dd5a65b58948a07dae32b,ethereum;ethereum,benign_AA;benign_cleared,F00215,USENIX rule-silent weak negative,True,contextual_negative_subset_overlap,quarantine_entire_exact_bytecode_group
bd4feeea4f33d73891a5e4ad285b9e3d8c719394eb982bcbdd670ebdc81f268d,original,87,0xaf85108636450fa70913d00f5d3e6ab6c0963173,optimism,malicious,F00031,6,0xaf85108636450fa70913d00f5d3e6ab6c0963173;0x9ca41e08cfdc9332d7c6319dfb8319cafb15d631;0x46b197052238b4512b23dec042315da374fa7e5c;0xff883867b9d850d5a3aadfa77102505550ea3caf;0xcd7220c1b55f4f9fe3a71f22375c8b7f1cbbe110;0xb2816f82ec8b8d137b010c1606c8b00440928489,optimism;base;ethereum;bnb;polygon;arbitrum,benign_cleared;malicious,F00031,USENIX eoa_detect artifact positive,True,unresolved_binary_label_conflict,quarantine_entire_exact_bytecode_group
bd4feeea4f33d73891a5e4ad285b9e3d8c719394eb982bcbdd670ebdc81f268d,original,258,0x9ca41e08cfdc9332d7c6319dfb8319cafb15d631,base,malicious,F00031,6,0xaf85108636450fa70913d00f5d3e6ab6c0963173;0x9ca41e08cfdc9332d7c6319dfb8319cafb15d631;0x46b197052238b4512b23dec042315da374fa7e5c;0xff883867b9d850d5a3aadfa77102505550ea3caf;0xcd7220c1b55f4f9fe3a71f22375c8b7f1cbbe110;0xb2816f82ec8b8d137b010c1606c8b00440928489,optimism;base;ethereum;bnb;polygon;arbitrum,benign_cleared;malicious,F00031,USENIX eoa_detect artifact positive,True,unresolved_binary_label_conflict,quarantine_entire_exact_bytecode_group
bd4feeea4f33d73891a5e4ad285b9e3d8c719394eb982bcbdd670ebdc81f268d,original,400,0x46b197052238b4512b23dec042315da374fa7e5c,ethereum,malicious,F00031,6,0xaf85108636450fa70913d00f5d3e6ab6c0963173;0x9ca41e08cfdc9332d7c6319dfb8319cafb15d631;0x46b197052238b4512b23dec042315da374fa7e5c;0xff883867b9d850d5a3aadfa77102505550ea3caf;0xcd7220c1b55f4f9fe3a71f22375c8b7f1cbbe110;0xb2816f82ec8b8d137b010c1606c8b00440928489,optimism;base;ethereum;bnb;polygon;arbitrum,benign_cleared;malicious,F00031,USENIX eoa_detect artifact positive,True,unresolved_binary_label_conflict,quarantine_entire_exact_bytecode_group
bd4feeea4f33d73891a5e4ad285b9e3d8c719394eb982bcbdd670ebdc81f268d,original,580,0xff883867b9d850d5a3aadfa77102505550ea3caf,bnb,malicious,F00031,6,0xaf85108636450fa70913d00f5d3e6ab6c0963173;0x9ca41e08cfdc9332d7c6319dfb8319cafb15d631;0x46b197052238b4512b23dec042315da374fa7e5c;0xff883867b9d850d5a3aadfa77102505550ea3caf;0xcd7220c1b55f4f9fe3a71f22375c8b7f1cbbe110;0xb2816f82ec8b8d137b010c1606c8b00440928489,optimism;base;ethereum;bnb;polygon;arbitrum,benign_cleared;malicious,F00031,USENIX eoa_detect artifact positive,True,unresolved_binary_label_conflict,quarantine_entire_exact_bytecode_group
bd4feeea4f33d73891a5e4ad285b9e3d8c719394eb982bcbdd670ebdc81f268d,original,789,0xcd7220c1b55f4f9fe3a71f22375c8b7f1cbbe110,polygon,malicious,F00031,6,0xaf85108636450fa70913d00f5d3e6ab6c0963173;0x9ca41e08cfdc9332d7c6319dfb8319cafb15d631;0x46b197052238b4512b23dec042315da374fa7e5c;0xff883867b9d850d5a3aadfa77102505550ea3caf;0xcd7220c1b55f4f9fe3a71f22375c8b7f1cbbe110;0xb2816f82ec8b8d137b010c1606c8b00440928489,optimism;base;ethereum;bnb;polygon;arbitrum,benign_cleared;malicious,F00031,USENIX eoa_detect artifact positive,True,unresolved_binary_label_conflict,quarantine_entire_exact_bytecode_group
bd4feeea4f33d73891a5e4ad285b9e3d8c719394eb982bcbdd670ebdc81f268d,original,1816,0xb2816f82ec8b8d137b010c1606c8b00440928489,arbitrum,benign_cleared,F00031,6,0xaf85108636450fa70913d00f5d3e6ab6c0963173;0x9ca41e08cfdc9332d7c6319dfb8319cafb15d631;0x46b197052238b4512b23dec042315da374fa7e5c;0xff883867b9d850d5a3aadfa77102505550ea3caf;0xcd7220c1b55f4f9fe3a71f22375c8b7f1cbbe110;0xb2816f82ec8b8d137b010c1606c8b00440928489,optimism;base;ethereum;bnb;polygon;arbitrum,benign_cleared;malicious,F00031,USENIX rule-silent weak negative,True,unresolved_binary_label_conflict,quarantine_entire_exact_bytecode_group
d0e44b61e7e3bd708f92cc9f6b5b0197ad7053a815f4218289717701ae0508a4,original,36,0xb8403bd4d3dd7e0a609b802e5b93934ad307d819,optimism,malicious,F00006,13,0xb8403bd4d3dd7e0a609b802e5b93934ad307d819;0x41b8fdb74b298f280ddc2e47726b5ed1699aa3a5;0x39839d99bc4a197b20883b1a81029eb18c3c69a0;0x458798aaef492a9231be0521f91c12dacc8eeeda;0xc359b5245feec07a65de5e4b595d9532854e6e66;0xc140266a4add6b6aa23bd8e665947ce867f0899f;0x388673180e094231f236a65c185bb756c6ebd5cc;0x3aa44aa577035dd8de9e4250cf373e2a02a11ac8;0x6ff2e3697e9900803adfc54990bb4a306f352c42;0x9afcf76a3cba1779950916fc25e03e91a7ffdbcf;0xa1235ff6ef7ab4172c047c754fc0be67931a98ee;0xfb9bec6c9c6128d91055da84294a94ba4f271bc2;0xb18ee8b9ee6b53fdcf53d92b936529d7811e773e,optimism;base;base;base;base;base;base;base;bnb;bnb;bnb;bnb;bnb,benign_cleared;malicious,F00006,USENIX eoa_detect artifact positive,True,unresolved_binary_label_conflict,quarantine_entire_exact_bytecode_group
d0e44b61e7e3bd708f92cc9f6b5b0197ad7053a815f4218289717701ae0508a4,original,193,0x41b8fdb74b298f280ddc2e47726b5ed1699aa3a5,base,malicious,F00006,13,0xb8403bd4d3dd7e0a609b802e5b93934ad307d819;0x41b8fdb74b298f280ddc2e47726b5ed1699aa3a5;0x39839d99bc4a197b20883b1a81029eb18c3c69a0;0x458798aaef492a9231be0521f91c12dacc8eeeda;0xc359b5245feec07a65de5e4b595d9532854e6e66;0xc140266a4add6b6aa23bd8e665947ce867f0899f;0x388673180e094231f236a65c185bb756c6ebd5cc;0x3aa44aa577035dd8de9e4250cf373e2a02a11ac8;0x6ff2e3697e9900803adfc54990bb4a306f352c42;0x9afcf76a3cba1779950916fc25e03e91a7ffdbcf;0xa1235ff6ef7ab4172c047c754fc0be67931a98ee;0xfb9bec6c9c6128d91055da84294a94ba4f271bc2;0xb18ee8b9ee6b53fdcf53d92b936529d7811e773e,optimism;base;base;base;base;base;base;base;bnb;bnb;bnb;bnb;bnb,benign_cleared;malicious,F00006,USENIX eoa_detect artifact positive,True,unresolved_binary_label_conflict,quarantine_entire_exact_bytecode_group
d0e44b61e7e3bd708f92cc9f6b5b0197ad7053a815f4218289717701ae0508a4,original,224,0x39839d99bc4a197b20883b1a81029eb18c3c69a0,base,malicious,F00006,13,0xb8403bd4d3dd7e0a609b802e5b93934ad307d819;0x41b8fdb74b298f280ddc2e47726b5ed1699aa3a5;0x39839d99bc4a197b20883b1a81029eb18c3c69a0;0x458798aaef492a9231be0521f91c12dacc8eeeda;0xc359b5245feec07a65de5e4b595d9532854e6e66;0xc140266a4add6b6aa23bd8e665947ce867f0899f;0x388673180e094231f236a65c185bb756c6ebd5cc;0x3aa44aa577035dd8de9e4250cf373e2a02a11ac8;0x6ff2e3697e9900803adfc54990bb4a306f352c42;0x9afcf76a3cba1779950916fc25e03e91a7ffdbcf;0xa1235ff6ef7ab4172c047c754fc0be67931a98ee;0xfb9bec6c9c6128d91055da84294a94ba4f271bc2;0xb18ee8b9ee6b53fdcf53d92b936529d7811e773e,optimism;base;base;base;base;base;base;base;bnb;bnb;bnb;bnb;bnb,benign_cleared;malicious,F00006,USENIX eoa_detect artifact positive,True,unresolved_binary_label_conflict,quarantine_entire_exact_bytecode_group
d0e44b61e7e3bd708f92cc9f6b5b0197ad7053a815f4218289717701ae0508a4,original,232,0x458798aaef492a9231be0521f91c12dacc8eeeda,base,malicious,F00006,13,0xb8403bd4d3dd7e0a609b802e5b93934ad307d819;0x41b8fdb74b298f280ddc2e47726b5ed1699aa3a5;0x39839d99bc4a197b20883b1a81029eb18c3c69a0;0x458798aaef492a9231be0521f91c12dacc8eeeda;0xc359b5245feec07a65de5e4b595d9532854e6e66;0xc140266a4add6b6aa23bd8e665947ce867f0899f;0x388673180e094231f236a65c185bb756c6ebd5cc;0x3aa44aa577035dd8de9e4250cf373e2a02a11ac8;0x6ff2e3697e9900803adfc54990bb4a306f352c42;0x9afcf76a3cba1779950916fc25e03e91a7ffdbcf;0xa1235ff6ef7ab4172c047c754fc0be67931a98ee;0xfb9bec6c9c6128d91055da84294a94ba4f271bc2;0xb18ee8b9ee6b53fdcf53d92b936529d7811e773e,optimism;base;base;base;base;base;base;base;bnb;bnb;bnb;bnb;bnb,benign_cleared;malicious,F00006,USENIX eoa_detect artifact positive,True,unresolved_binary_label_conflict,quarantine_entire_exact_bytecode_group
d0e44b61e7e3bd708f92cc9f6b5b0197ad7053a815f4218289717701ae0508a4,original,269,0xc359b5245feec07a65de5e4b595d9532854e6e66,base,malicious,F00006,13,0xb8403bd4d3dd7e0a609b802e5b93934ad307d819;0x41b8fdb74b298f280ddc2e47726b5ed1699aa3a5;0x39839d99bc4a197b20883b1a81029eb18c3c69a0;0x458798aaef492a9231be0521f91c12dacc8eeeda;0xc359b5245feec07a65de5e4b595d9532854e6e66;0xc140266a4add6b6aa23bd8e665947ce867f0899f;0x388673180e094231f236a65c185bb756c6ebd5cc;0x3aa44aa577035dd8de9e4250cf373e2a02a11ac8;0x6ff2e3697e9900803adfc54990bb4a306f352c42;0x9afcf76a3cba1779950916fc25e03e91a7ffdbcf;0xa1235ff6ef7ab4172c047c754fc0be67931a98ee;0xfb9bec6c9c6128d91055da84294a94ba4f271bc2;0xb18ee8b9ee6b53fdcf53d92b936529d7811e773e,optimism;base;base;base;base;base;base;base;bnb;bnb;bnb;bnb;bnb,benign_cleared;malicious,F00006,USENIX eoa_detect artifact positive,True,unresolved_binary_label_conflict,quarantine_entire_exact_bytecode_group
