item_id,delegate_address,candidate_name_signals,candidate_related_addresses,evidence_reference_candidates,blockscout_address_status,blockscout_contract_status,sourcify_status,all_provider_requests_complete,auditor_instruction
DISC-0091,0xe6259d8fa4535273a5bf00287f6d350c556a940d,,,"https://eth.blockscout.com/address/0xe6259d8fa4535273a5bf00287f6d350c556a940d;https://eth.blockscout.com/api/v2/addresses/0xe6259d8fa4535273a5bf00287f6d350c556a940d;https://eth.blockscout.com/api/v2/smart-contracts/0xe6259d8fa4535273a5bf00287f6d350c556a940d;https://eth.blockscout.com/tx/0x6cae9a87c53a36c23fb08be20b1b810563dd35cde8254b58a5c22e1f963ea8b8;https://sourcify.dev/server/v2/contract/1/0xe6259d8fa4535273a5bf00287f6d350c556a940d?fields=compilation,proxyResolution",FOUND,FOUND,NOT_FOUND,True,"Treat all names, tags, twins, and proxy addresses as leads. Independently verify project ownership and deployment relationships before entering CONFIRMED."
DISC-0092,0x496912f82f8f55a10b9fdea5f4241ab69f96aaa8,,,"https://eth.blockscout.com/address/0x496912f82f8f55a10b9fdea5f4241ab69f96aaa8;https://eth.blockscout.com/api/v2/addresses/0x496912f82f8f55a10b9fdea5f4241ab69f96aaa8;https://eth.blockscout.com/api/v2/smart-contracts/0x496912f82f8f55a10b9fdea5f4241ab69f96aaa8;https://eth.blockscout.com/tx/0xebac3ce6c91156b23cc21b412ab3fdc08b87d17f84d7b46fea153b368aba9759;https://sourcify.dev/server/v2/contract/1/0x496912f82f8f55a10b9fdea5f4241ab69f96aaa8?fields=compilation,proxyResolution",FOUND,FOUND,NOT_FOUND,True,"Treat all names, tags, twins, and proxy addresses as leads. Independently verify project ownership and deployment relationships before entering CONFIRMED."
DISC-0093,0xa473d7315ca425fef92ade75b13b97d6586fb15e,,,"https://eth.blockscout.com/address/0xa473d7315ca425fef92ade75b13b97d6586fb15e;https://eth.blockscout.com/api/v2/addresses/0xa473d7315ca425fef92ade75b13b97d6586fb15e;https://eth.blockscout.com/api/v2/smart-contracts/0xa473d7315ca425fef92ade75b13b97d6586fb15e;https://eth.blockscout.com/tx/0x978d8b9703f020e7953d0531a77eefcf8f9859eca8456b448375c22da34aa70c;https://sourcify.dev/server/v2/contract/1/0xa473d7315ca425fef92ade75b13b97d6586fb15e?fields=compilation,proxyResolution",FOUND,FOUND,NOT_FOUND,True,"Treat all names, tags, twins, and proxy addresses as leads. Independently verify project ownership and deployment relationships before entering CONFIRMED."
DISC-0094,0xd7d20e03c9793bd1b63291eea0021c8cc096a915,EIP7702Delegate;demo.sol;demo.sol:EIP7702Delegate,,"https://eth.blockscout.com/address/0xd7d20e03c9793bd1b63291eea0021c8cc096a915;https://eth.blockscout.com/api/v2/addresses/0xd7d20e03c9793bd1b63291eea0021c8cc096a915;https://eth.blockscout.com/api/v2/smart-contracts/0xd7d20e03c9793bd1b63291eea0021c8cc096a915;https://eth.blockscout.com/tx/0x8acbf86665661671cf249c1b5ce81ff0810e040026b7108e1c4e301a00a6e0d4;https://sourcify.dev/server/v2/contract/1/0xd7d20e03c9793bd1b63291eea0021c8cc096a915?fields=compilation,proxyResolution",FOUND,FOUND,VERIFIED,True,"Treat all names, tags, twins, and proxy addresses as leads. Independently verify project ownership and deployment relationships before entering CONFIRMED."
DISC-0095,0x1768774c969070f8f6f7ad198c7919cdfcb0c282,Executor;src/Executor.sol;src/Executor.sol:Executor,,"https://eth.blockscout.com/address/0x1768774c969070f8f6f7ad198c7919cdfcb0c282;https://eth.blockscout.com/api/v2/addresses/0x1768774c969070f8f6f7ad198c7919cdfcb0c282;https://eth.blockscout.com/api/v2/smart-contracts/0x1768774c969070f8f6f7ad198c7919cdfcb0c282;https://eth.blockscout.com/tx/0x91bb154d5f4cb6e622bf35fb83b5b88b70c3789e0fd0fd014f1866f7733b5057;https://sourcify.dev/server/v2/contract/1/0x1768774c969070f8f6f7ad198c7919cdfcb0c282?fields=compilation,proxyResolution",FOUND,FOUND,VERIFIED,True,"Treat all names, tags, twins, and proxy addresses as leads. Independently verify project ownership and deployment relationships before entering CONFIRMED."
DISC-0096,0x58b38b6cedf810d7f6247135a5e07b182443ff62,,,"https://eth.blockscout.com/address/0x58b38b6cedf810d7f6247135a5e07b182443ff62;https://eth.blockscout.com/api/v2/addresses/0x58b38b6cedf810d7f6247135a5e07b182443ff62;https://eth.blockscout.com/api/v2/smart-contracts/0x58b38b6cedf810d7f6247135a5e07b182443ff62;https://eth.blockscout.com/tx/0xaa082f43549681f05d9e4188e176bf40a27d21695add45a50ef82a5b98a068ad;https://sourcify.dev/server/v2/contract/1/0x58b38b6cedf810d7f6247135a5e07b182443ff62?fields=compilation,proxyResolution",FOUND,FOUND,NOT_FOUND,True,"Treat all names, tags, twins, and proxy addresses as leads. Independently verify project ownership and deployment relationships before entering CONFIRMED."
DISC-0097,0x7fc70a7ab70eeed2bab474737cb450cf184e454b,,,"https://eth.blockscout.com/address/0x7fc70a7ab70eeed2bab474737cb450cf184e454b;https://eth.blockscout.com/api/v2/addresses/0x7fc70a7ab70eeed2bab474737cb450cf184e454b;https://eth.blockscout.com/api/v2/smart-contracts/0x7fc70a7ab70eeed2bab474737cb450cf184e454b;https://eth.blockscout.com/tx/0xc66d03f46fc855c1ee9e758b30270a89ddb7c13d5b13a1133966d8073e452e33;https://sourcify.dev/server/v2/contract/1/0x7fc70a7ab70eeed2bab474737cb450cf184e454b?fields=compilation,proxyResolution",FOUND,FOUND,NOT_FOUND,True,"Treat all names, tags, twins, and proxy addresses as leads. Independently verify project ownership and deployment relationships before entering CONFIRMED."
DISC-0098,0x0e980bc81314178679618c97f982a29999999999,,,"https://eth.blockscout.com/address/0x0e980bc81314178679618c97f982a29999999999;https://eth.blockscout.com/api/v2/addresses/0x0e980bc81314178679618c97f982a29999999999;https://eth.blockscout.com/api/v2/smart-contracts/0x0e980bc81314178679618c97f982a29999999999;https://eth.blockscout.com/tx/0xa7a723adee2834324fe0f2c44adf9d3517f1940f22cb273633922169034d0b5d;https://sourcify.dev/server/v2/contract/1/0x0e980bc81314178679618c97f982a29999999999?fields=compilation,proxyResolution",FOUND,FOUND,NOT_FOUND,True,"Treat all names, tags, twins, and proxy addresses as leads. Independently verify project ownership and deployment relationships before entering CONFIRMED."
DISC-0099,0x198708072eeae14c64777bb523cce42f124926c3,,,"https://eth.blockscout.com/address/0x198708072eeae14c64777bb523cce42f124926c3;https://eth.blockscout.com/api/v2/addresses/0x198708072eeae14c64777bb523cce42f124926c3;https://eth.blockscout.com/api/v2/smart-contracts/0x198708072eeae14c64777bb523cce42f124926c3;https://eth.blockscout.com/tx/0x1c5d5a247e0b6225f641b8810444948469c1829532bfb369db8b6cfaf85f02bb;https://sourcify.dev/server/v2/contract/1/0x198708072eeae14c64777bb523cce42f124926c3?fields=compilation,proxyResolution",FOUND,FOUND,NOT_FOUND,True,"Treat all names, tags, twins, and proxy addresses as leads. Independently verify project ownership and deployment relationships before entering CONFIRMED."
DISC-0100,0x7232e04829751098f124fa061a63ff242c3c6004,,,"https://eth.blockscout.com/address/0x7232e04829751098f124fa061a63ff242c3c6004;https://eth.blockscout.com/api/v2/addresses/0x7232e04829751098f124fa061a63ff242c3c6004;https://eth.blockscout.com/api/v2/smart-contracts/0x7232e04829751098f124fa061a63ff242c3c6004;https://eth.blockscout.com/tx/0xbefdfccc06b54636b73541074642a0539dea50f18d8bfb0648f2de81f5730407;https://sourcify.dev/server/v2/contract/1/0x7232e04829751098f124fa061a63ff242c3c6004?fields=compilation,proxyResolution",FOUND,FOUND,NOT_FOUND,True,"Treat all names, tags, twins, and proxy addresses as leads. Independently verify project ownership and deployment relationships before entering CONFIRMED."
DISC-0101,0xd753468eabef52e6331b17f32f0834a5dced52c1,,,"https://eth.blockscout.com/address/0xd753468eabef52e6331b17f32f0834a5dced52c1;https://eth.blockscout.com/api/v2/addresses/0xd753468eabef52e6331b17f32f0834a5dced52c1;https://eth.blockscout.com/api/v2/smart-contracts/0xd753468eabef52e6331b17f32f0834a5dced52c1;https://eth.blockscout.com/tx/0x02764e0631cefb0ebdf5bb75073a783aaabe4d095aefcb058ab0093a0509fc8c;https://sourcify.dev/server/v2/contract/1/0xd753468eabef52e6331b17f32f0834a5dced52c1?fields=compilation,proxyResolution",FOUND,FOUND,NOT_FOUND,True,"Treat all names, tags, twins, and proxy addresses as leads. Independently verify project ownership and deployment relationships before entering CONFIRMED."
DISC-0102,0x0bda553d4cd3f9508854e61ff092d8d5deca5897,,,"https://eth.blockscout.com/address/0x0bda553d4cd3f9508854e61ff092d8d5deca5897;https://eth.blockscout.com/api/v2/addresses/0x0bda553d4cd3f9508854e61ff092d8d5deca5897;https://eth.blockscout.com/api/v2/smart-contracts/0x0bda553d4cd3f9508854e61ff092d8d5deca5897;https://eth.blockscout.com/tx/0x7bc204829b8694f62bc5f90e3d1d5c3c76c87fc203e27552ccaa18845553b2f6;https://sourcify.dev/server/v2/contract/1/0x0bda553d4cd3f9508854e61ff092d8d5deca5897?fields=compilation,proxyResolution",FOUND,FOUND,NOT_FOUND,True,"Treat all names, tags, twins, and proxy addresses as leads. Independently verify project ownership and deployment relationships before entering CONFIRMED."
DISC-0103,0x71d8bbc8548860a6c10db73eaae2ea1fe21f1c04,SimpleEncodedExecutor;bypass.sol;bypass.sol:SimpleEncodedExecutor,,"https://eth.blockscout.com/address/0x71d8bbc8548860a6c10db73eaae2ea1fe21f1c04;https://eth.blockscout.com/api/v2/addresses/0x71d8bbc8548860a6c10db73eaae2ea1fe21f1c04;https://eth.blockscout.com/api/v2/smart-contracts/0x71d8bbc8548860a6c10db73eaae2ea1fe21f1c04;https://eth.blockscout.com/tx/0x530d609f1920284488fa99b5e238e288f151e2925eec59e04235330eb870c9d8;https://sourcify.dev/server/v2/contract/1/0x71d8bbc8548860a6c10db73eaae2ea1fe21f1c04?fields=compilation,proxyResolution",FOUND,FOUND,VERIFIED,True,"Treat all names, tags, twins, and proxy addresses as leads. Independently verify project ownership and deployment relationships before entering CONFIRMED."
DISC-0104,0xdc038ad359c054f9a0303acfe365d1b26db3237d,,,"https://eth.blockscout.com/address/0xdc038ad359c054f9a0303acfe365d1b26db3237d;https://eth.blockscout.com/api/v2/addresses/0xdc038ad359c054f9a0303acfe365d1b26db3237d;https://eth.blockscout.com/api/v2/smart-contracts/0xdc038ad359c054f9a0303acfe365d1b26db3237d;https://eth.blockscout.com/tx/0xf6649bc166efa349fae796f72730c880fb3a4efcb2e8e935f9cf9aa8a0828f60;https://sourcify.dev/server/v2/contract/1/0xdc038ad359c054f9a0303acfe365d1b26db3237d?fields=compilation,proxyResolution",FOUND,FOUND,NOT_FOUND,True,"Treat all names, tags, twins, and proxy addresses as leads. Independently verify project ownership and deployment relationships before entering CONFIRMED."
DISC-0105,0x7e87c3379a901050120b70025c75a1739e66c55d,,,"https://eth.blockscout.com/address/0x7e87c3379a901050120b70025c75a1739e66c55d;https://eth.blockscout.com/api/v2/addresses/0x7e87c3379a901050120b70025c75a1739e66c55d;https://eth.blockscout.com/api/v2/smart-contracts/0x7e87c3379a901050120b70025c75a1739e66c55d;https://eth.blockscout.com/tx/0xebab8e4b4042a4af7597fd12ffa25e12f5513c95ceda078fe9ce6c593fa531c2;https://sourcify.dev/server/v2/contract/1/0x7e87c3379a901050120b70025c75a1739e66c55d?fields=compilation,proxyResolution",FOUND,FOUND,NOT_FOUND,True,"Treat all names, tags, twins, and proxy addresses as leads. Independently verify project ownership and deployment relationships before entering CONFIRMED."
DISC-0106,0x0eff5532e2c578a7a502ba3cd2fdb1c8923ea7c4,,,"https://eth.blockscout.com/address/0x0eff5532e2c578a7a502ba3cd2fdb1c8923ea7c4;https://eth.blockscout.com/api/v2/addresses/0x0eff5532e2c578a7a502ba3cd2fdb1c8923ea7c4;https://eth.blockscout.com/api/v2/smart-contracts/0x0eff5532e2c578a7a502ba3cd2fdb1c8923ea7c4;https://eth.blockscout.com/tx/0x96b3125fcdc4963df1a76a9f27aa83176b3b00c93fbbbb02ce2bf0482cab734b;https://sourcify.dev/server/v2/contract/1/0x0eff5532e2c578a7a502ba3cd2fdb1c8923ea7c4?fields=compilation,proxyResolution",FOUND,FOUND,NOT_FOUND,True,"Treat all names, tags, twins, and proxy addresses as leads. Independently verify project ownership and deployment relationships before entering CONFIRMED."
DISC-0107,0x466104b887a294bc19a83882e6edb548a5c04cd4,,,"https://eth.blockscout.com/address/0x466104b887a294bc19a83882e6edb548a5c04cd4;https://eth.blockscout.com/api/v2/addresses/0x466104b887a294bc19a83882e6edb548a5c04cd4;https://eth.blockscout.com/api/v2/smart-contracts/0x466104b887a294bc19a83882e6edb548a5c04cd4;https://eth.blockscout.com/tx/0x01d74954c8d1148270efe0270bf71581ee817128dc7971403df44dbbe80e2a32;https://sourcify.dev/server/v2/contract/1/0x466104b887a294bc19a83882e6edb548a5c04cd4?fields=compilation,proxyResolution",FOUND,FOUND,NOT_FOUND,True,"Treat all names, tags, twins, and proxy addresses as leads. Independently verify project ownership and deployment relationships before entering CONFIRMED."
DISC-0108,0x2d43ef8907bbe0009e85c5661d7c48b10f83799d,EIP7702Wallet;contracts/EIP7702Wallet.sol;contracts/EIP7702Wallet.sol:EIP7702Wallet,,"https://eth.blockscout.com/address/0x2d43ef8907bbe0009e85c5661d7c48b10f83799d;https://eth.blockscout.com/api/v2/addresses/0x2d43ef8907bbe0009e85c5661d7c48b10f83799d;https://eth.blockscout.com/api/v2/smart-contracts/0x2d43ef8907bbe0009e85c5661d7c48b10f83799d;https://eth.blockscout.com/tx/0x4a1414797b6baad2bd524d96baebd4692e364984a79bab925c29c250c639ae73;https://sourcify.dev/server/v2/contract/1/0x2d43ef8907bbe0009e85c5661d7c48b10f83799d?fields=compilation,proxyResolution",FOUND,FOUND,VERIFIED,True,"Treat all names, tags, twins, and proxy addresses as leads. Independently verify project ownership and deployment relationships before entering CONFIRMED."
DISC-0109,0xe3014e9ab2739adef234b3829c79128746160178,Tangem7702GaslessExecutorL1;project/contracts/executor/Tangem7702GaslessExecutorL1.sol;project/contracts/executor/Tangem7702GaslessExecutorL1.sol:Tangem7702GaslessExecutorL1,,"https://eth.blockscout.com/address/0xe3014e9ab2739adef234b3829c79128746160178;https://eth.blockscout.com/api/v2/addresses/0xe3014e9ab2739adef234b3829c79128746160178;https://eth.blockscout.com/api/v2/smart-contracts/0xe3014e9ab2739adef234b3829c79128746160178;https://eth.blockscout.com/tx/0x3313864ed7d5da8c41c4b6ace95401e91db80bf87c1b9e86a4a9ffb370bc588a;https://sourcify.dev/server/v2/contract/1/0xe3014e9ab2739adef234b3829c79128746160178?fields=compilation,proxyResolution",FOUND,FOUND,VERIFIED,True,"Treat all names, tags, twins, and proxy addresses as leads. Independently verify project ownership and deployment relationships before entering CONFIRMED."
DISC-0110,0x0000000000a88fd0282c6677848d001d43e900ce,,,"https://eth.blockscout.com/address/0x0000000000a88fd0282c6677848d001d43e900ce;https://eth.blockscout.com/api/v2/addresses/0x0000000000a88fd0282c6677848d001d43e900ce;https://eth.blockscout.com/api/v2/smart-contracts/0x0000000000a88fd0282c6677848d001d43e900ce;https://eth.blockscout.com/tx/0xfcfac7d3e7c39c19efaf89f90b6d06090706eed37129de6e84f505e3067b981b;https://sourcify.dev/server/v2/contract/1/0x0000000000a88fd0282c6677848d001d43e900ce?fields=compilation,proxyResolution",FOUND,FOUND,NOT_FOUND,True,"Treat all names, tags, twins, and proxy addresses as leads. Independently verify project ownership and deployment relationships before entering CONFIRMED."
DISC-0111,0x462e2abb4df9e3a64595310d68f73c9fabcf52ca,,,"https://eth.blockscout.com/address/0x462e2abb4df9e3a64595310d68f73c9fabcf52ca;https://eth.blockscout.com/api/v2/addresses/0x462e2abb4df9e3a64595310d68f73c9fabcf52ca;https://eth.blockscout.com/api/v2/smart-contracts/0x462e2abb4df9e3a64595310d68f73c9fabcf52ca;https://eth.blockscout.com/tx/0x565a42e6ae6add9ddaa90ba84f76e327b971261c34285df57a8108a42bc6f62f;https://sourcify.dev/server/v2/contract/1/0x462e2abb4df9e3a64595310d68f73c9fabcf52ca?fields=compilation,proxyResolution",FOUND,FOUND,NOT_FOUND,True,"Treat all names, tags, twins, and proxy addresses as leads. Independently verify project ownership and deployment relationships before entering CONFIRMED."
DISC-0112,0xec3cf3d8d6320fadffcd11a6df0ffd6c6b591414,,,"https://eth.blockscout.com/address/0xec3cf3d8d6320fadffcd11a6df0ffd6c6b591414;https://eth.blockscout.com/api/v2/addresses/0xec3cf3d8d6320fadffcd11a6df0ffd6c6b591414;https://eth.blockscout.com/api/v2/smart-contracts/0xec3cf3d8d6320fadffcd11a6df0ffd6c6b591414;https://eth.blockscout.com/tx/0xe88e97d9531936486f584dfc3f2e9c2d6e8d317fcd13f3ef66bb2ed70f871e77;https://sourcify.dev/server/v2/contract/1/0xec3cf3d8d6320fadffcd11a6df0ffd6c6b591414?fields=compilation,proxyResolution",FOUND,FOUND,NOT_FOUND,True,"Treat all names, tags, twins, and proxy addresses as leads. Independently verify project ownership and deployment relationships before entering CONFIRMED."
DISC-0113,0x74f2b03fdec0e9cc35aac867c67bc938233088fd,,,"https://eth.blockscout.com/address/0x74f2b03fdec0e9cc35aac867c67bc938233088fd;https://eth.blockscout.com/api/v2/addresses/0x74f2b03fdec0e9cc35aac867c67bc938233088fd;https://eth.blockscout.com/api/v2/smart-contracts/0x74f2b03fdec0e9cc35aac867c67bc938233088fd;https://eth.blockscout.com/tx/0xe532e1da948f27caa9be515e48940a455f97869498ba5ce3632fce03ffcc759b;https://sourcify.dev/server/v2/contract/1/0x74f2b03fdec0e9cc35aac867c67bc938233088fd?fields=compilation,proxyResolution",FOUND,FOUND,NOT_FOUND,True,"Treat all names, tags, twins, and proxy addresses as leads. Independently verify project ownership and deployment relationships before entering CONFIRMED."
DISC-0114,0xbfdc2ff6acc9e78dd309e127d4d7a60d0af14b77,AccountXCareModular;src/contracts/accounts/AccountXCareModular.sol;src/contracts/accounts/AccountXCareModular.sol:AccountXCareModular,,"https://eth.blockscout.com/address/0xbfdc2ff6acc9e78dd309e127d4d7a60d0af14b77;https://eth.blockscout.com/api/v2/addresses/0xbfdc2ff6acc9e78dd309e127d4d7a60d0af14b77;https://eth.blockscout.com/api/v2/smart-contracts/0xbfdc2ff6acc9e78dd309e127d4d7a60d0af14b77;https://eth.blockscout.com/tx/0xdf9657db0683e2a0b1a30443c3c4a41fb18354cbf1a7266adbf5bcf5b6c94e1f;https://sourcify.dev/server/v2/contract/1/0xbfdc2ff6acc9e78dd309e127d4d7a60d0af14b77?fields=compilation,proxyResolution",FOUND,FOUND,VERIFIED,True,"Treat all names, tags, twins, and proxy addresses as leads. Independently verify project ownership and deployment relationships before entering CONFIRMED."
DISC-0115,0x310fb93d147888fccbc6a41f59195ecd96843907,,,"https://eth.blockscout.com/address/0x310fb93d147888fccbc6a41f59195ecd96843907;https://eth.blockscout.com/api/v2/addresses/0x310fb93d147888fccbc6a41f59195ecd96843907;https://eth.blockscout.com/api/v2/smart-contracts/0x310fb93d147888fccbc6a41f59195ecd96843907;https://eth.blockscout.com/tx/0x0430f23b0735bd4ef67e885f8524387ba32951af512b8e244fc22570c415f453;https://sourcify.dev/server/v2/contract/1/0x310fb93d147888fccbc6a41f59195ecd96843907?fields=compilation,proxyResolution",FOUND,FOUND,NOT_FOUND,True,"Treat all names, tags, twins, and proxy addresses as leads. Independently verify project ownership and deployment relationships before entering CONFIRMED."
DISC-0116,0x4ae24b0edee921d4cc4763efdff1662ae4972f1a,,,"https://eth.blockscout.com/address/0x4ae24b0edee921d4cc4763efdff1662ae4972f1a;https://eth.blockscout.com/api/v2/addresses/0x4ae24b0edee921d4cc4763efdff1662ae4972f1a;https://eth.blockscout.com/api/v2/smart-contracts/0x4ae24b0edee921d4cc4763efdff1662ae4972f1a;https://eth.blockscout.com/tx/0xee581a49d96b3c442f0013e4a0e159946c349147ab91b9004c62e9b88a73fe2a;https://sourcify.dev/server/v2/contract/1/0x4ae24b0edee921d4cc4763efdff1662ae4972f1a?fields=compilation,proxyResolution",FOUND,FOUND,NOT_FOUND,True,"Treat all names, tags, twins, and proxy addresses as leads. Independently verify project ownership and deployment relationships before entering CONFIRMED."
DISC-0117,0x5daebc0ccaf4070211984d33fc45a2f313f07199,,,"https://eth.blockscout.com/address/0x5daebc0ccaf4070211984d33fc45a2f313f07199;https://eth.blockscout.com/api/v2/addresses/0x5daebc0ccaf4070211984d33fc45a2f313f07199;https://eth.blockscout.com/api/v2/smart-contracts/0x5daebc0ccaf4070211984d33fc45a2f313f07199;https://eth.blockscout.com/tx/0xd163f48260442e5a63a0c2b82ea8fcc53421dbd312fb12e7dcadab09d792550e;https://sourcify.dev/server/v2/contract/1/0x5daebc0ccaf4070211984d33fc45a2f313f07199?fields=compilation,proxyResolution",FOUND,FOUND,NOT_FOUND,True,"Treat all names, tags, twins, and proxy addresses as leads. Independently verify project ownership and deployment relationships before entering CONFIRMED."
DISC-0118,0xe0a2279460b03b46238068c0363f3146dd0a4b96,,,"https://eth.blockscout.com/address/0xe0a2279460b03b46238068c0363f3146dd0a4b96;https://eth.blockscout.com/api/v2/addresses/0xe0a2279460b03b46238068c0363f3146dd0a4b96;https://eth.blockscout.com/api/v2/smart-contracts/0xe0a2279460b03b46238068c0363f3146dd0a4b96;https://eth.blockscout.com/tx/0x0cb68a70d7bc9dff8a24f583b4ebf9af15d8416fa168f7b88b9637718826e84a;https://sourcify.dev/server/v2/contract/1/0xe0a2279460b03b46238068c0363f3146dd0a4b96?fields=compilation,proxyResolution",FOUND,FOUND,NOT_FOUND,True,"Treat all names, tags, twins, and proxy addresses as leads. Independently verify project ownership and deployment relationships before entering CONFIRMED."
DISC-0119,0x0e51fd1cb32e7bf563d32889daa5bc6dd01bf390,FuckWithdrawer;FuckWithdrawer.sol,,"https://eth.blockscout.com/address/0x0e51fd1cb32e7bf563d32889daa5bc6dd01bf390;https://eth.blockscout.com/api/v2/addresses/0x0e51fd1cb32e7bf563d32889daa5bc6dd01bf390;https://eth.blockscout.com/api/v2/smart-contracts/0x0e51fd1cb32e7bf563d32889daa5bc6dd01bf390;https://eth.blockscout.com/tx/0x63d2019688508e4b7c5890e2fb0e5d4ab161458a760b83a0a16a52944b638e90;https://sourcify.dev/server/v2/contract/1/0x0e51fd1cb32e7bf563d32889daa5bc6dd01bf390?fields=compilation,proxyResolution",FOUND,FOUND,NOT_FOUND,True,"Treat all names, tags, twins, and proxy addresses as leads. Independently verify project ownership and deployment relationships before entering CONFIRMED."
DISC-0120,0x7cd3717264da69a9472d8cd2580e124a57982754,,,"https://eth.blockscout.com/address/0x7cd3717264da69a9472d8cd2580e124a57982754;https://eth.blockscout.com/api/v2/addresses/0x7cd3717264da69a9472d8cd2580e124a57982754;https://eth.blockscout.com/api/v2/smart-contracts/0x7cd3717264da69a9472d8cd2580e124a57982754;https://eth.blockscout.com/tx/0x4c024701f6c91528db62a2fda1b33b4ff5f63c1df4f2c0d9d6a3e24f5400b2e7;https://sourcify.dev/server/v2/contract/1/0x7cd3717264da69a9472d8cd2580e124a57982754?fields=compilation,proxyResolution",FOUND,FOUND,NOT_FOUND,True,"Treat all names, tags, twins, and proxy addresses as leads. Independently verify project ownership and deployment relationships before entering CONFIRMED."
DISC-0121,0x840c0aa3e04af730edb108482e44f21de09ceac9,AdvancedEnjoyor2;BatchCallAndSponsor.sol;BatchCallAndSponsor.sol:AdvancedEnjoyor2,,"https://eth.blockscout.com/address/0x840c0aa3e04af730edb108482e44f21de09ceac9;https://eth.blockscout.com/api/v2/addresses/0x840c0aa3e04af730edb108482e44f21de09ceac9;https://eth.blockscout.com/api/v2/smart-contracts/0x840c0aa3e04af730edb108482e44f21de09ceac9;https://eth.blockscout.com/tx/0x23c5f908e6a09cb37a09dc687cd9bf069de7412557a5f046d3cbec9122799771;https://sourcify.dev/server/v2/contract/1/0x840c0aa3e04af730edb108482e44f21de09ceac9?fields=compilation,proxyResolution",FOUND,FOUND,VERIFIED,True,"Treat all names, tags, twins, and proxy addresses as leads. Independently verify project ownership and deployment relationships before entering CONFIRMED."
DISC-0122,0x018bd97b16ff849d579710ce2d1cf6169418cdff,,,"https://eth.blockscout.com/address/0x018bd97b16ff849d579710ce2d1cf6169418cdff;https://eth.blockscout.com/api/v2/addresses/0x018bd97b16ff849d579710ce2d1cf6169418cdff;https://eth.blockscout.com/api/v2/smart-contracts/0x018bd97b16ff849d579710ce2d1cf6169418cdff;https://eth.blockscout.com/tx/0x2418a7b90242ead8825b7618e38ec1bd116d8d5356b97bef9e98d029843af595;https://sourcify.dev/server/v2/contract/1/0x018bd97b16ff849d579710ce2d1cf6169418cdff?fields=compilation,proxyResolution",FOUND,FOUND,NOT_FOUND,True,"Treat all names, tags, twins, and proxy addresses as leads. Independently verify project ownership and deployment relationships before entering CONFIRMED."
DISC-0123,0x438f67c2aa7ff150352295dcb190c19fb6672ad5,AuthorizedExecutor;project/contracts/EIP7702/AuthorizedExecutor.sol;project/contracts/EIP7702/AuthorizedExecutor.sol:AuthorizedExecutor,,"https://eth.blockscout.com/address/0x438f67c2aa7ff150352295dcb190c19fb6672ad5;https://eth.blockscout.com/api/v2/addresses/0x438f67c2aa7ff150352295dcb190c19fb6672ad5;https://eth.blockscout.com/api/v2/smart-contracts/0x438f67c2aa7ff150352295dcb190c19fb6672ad5;https://eth.blockscout.com/tx/0x7620031f0298f5adb3c04ce095b062d14f84d5fc60a5928a777228bea3a34ea7;https://sourcify.dev/server/v2/contract/1/0x438f67c2aa7ff150352295dcb190c19fb6672ad5?fields=compilation,proxyResolution",FOUND,FOUND,VERIFIED,True,"Treat all names, tags, twins, and proxy addresses as leads. Independently verify project ownership and deployment relationships before entering CONFIRMED."
DISC-0124,0x6214f1224ef2aca4bf63c4ef880564872dd83f30,,,"https://eth.blockscout.com/address/0x6214f1224ef2aca4bf63c4ef880564872dd83f30;https://eth.blockscout.com/api/v2/addresses/0x6214f1224ef2aca4bf63c4ef880564872dd83f30;https://eth.blockscout.com/api/v2/smart-contracts/0x6214f1224ef2aca4bf63c4ef880564872dd83f30;https://eth.blockscout.com/tx/0x1e25d7e60b4e2e49e53867237ec0174a9e2f584a509e6c5d839d1c4660b5bcc5;https://sourcify.dev/server/v2/contract/1/0x6214f1224ef2aca4bf63c4ef880564872dd83f30?fields=compilation,proxyResolution",FOUND,FOUND,NOT_FOUND,True,"Treat all names, tags, twins, and proxy addresses as leads. Independently verify project ownership and deployment relationships before entering CONFIRMED."
DISC-0125,0xa7224dbcd420d63535925911915748932abe58b0,,,"https://eth.blockscout.com/address/0xa7224dbcd420d63535925911915748932abe58b0;https://eth.blockscout.com/api/v2/addresses/0xa7224dbcd420d63535925911915748932abe58b0;https://eth.blockscout.com/api/v2/smart-contracts/0xa7224dbcd420d63535925911915748932abe58b0;https://eth.blockscout.com/tx/0x8fcb4bcf7ee41057485bd45fc78330b33c62560c80abe3b7a4bac444d92b13a6;https://sourcify.dev/server/v2/contract/1/0xa7224dbcd420d63535925911915748932abe58b0?fields=compilation,proxyResolution",FOUND,FOUND,NOT_FOUND,True,"Treat all names, tags, twins, and proxy addresses as leads. Independently verify project ownership and deployment relationships before entering CONFIRMED."
